Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Kentucky First Federal Bancorp,Financial Services,Banks - Regional,US,KFFB,,4.0,2.0,68.0,69.0,52.0,2.0,15.0,82.0,76.0,53.0,32.0,17.0,78.0,15.0,68.0,19.0
Yorbeau Resources Inc.,Basic Materials,Gold,CA,YRB.TO,,52.0,3.0,72.0,78.0,0.0,81.0,53.0,40.0,48.0,41.0,72.0,5.0,93.0,9.0,80.0,9.0
"Coffee Holding Co., Inc.",Consumer Defensive,Packaged Foods,US,JVA,,85.0,90.0,9.0,99.0,76.0,77.0,85.0,6.0,57.0,94.0,8.0,97.0,35.0,93.0,0.0,89.0
Cheetah Net Supply Chain Service Inc.,Consumer Cyclical,Auto - Dealerships,US,CTNT,,89.0,75.0,8.0,42.0,93.0,0.0,89.0,94.0,49.0,,,,,,,
"GlycoMimetics, Inc.",Healthcare,Biotechnology,US,GLYC,,61.0,51.0,49.0,42.0,56.0,29.0,62.0,66.0,28.0,66.0,27.0,18.0,42.0,3.0,10.0,86.0
Western Resources Corp.,Basic Materials,Industrial Materials,CA,WRX.TO,,82.0,78.0,4.0,88.0,6.0,9.0,83.0,14.0,46.0,4.0,2.0,95.0,88.0,13.0,60.0,52.0
"MIRA Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - General,US,MIRA,,84.0,11.0,51.0,78.0,35.0,6.0,84.0,4.0,0.0,47.0,,,,,,
Aton Resources Inc.,Basic Materials,Industrial Materials,CA,AAN.V,,,,,,,,,,,,,,,,,
Software Acquisition Group Inc. III,Financial Services,Shell Companies,US,SWAG,,10.0,77.0,6.0,94.0,6.0,90.0,11.0,81.0,9.0,4.0,42.0,,,,,
"Spruce Biosciences, Inc.",Healthcare,Biotechnology,US,SPRB,,58.0,56.0,55.0,44.0,54.0,2.0,59.0,42.0,33.0,11.0,17.0,40.0,,,,
Sadot Group Inc.,Consumer Defensive,Agricultural Farm Products,US,SDOT,,0.0,9.0,87.0,89.0,43.0,3.0,0.0,86.0,63.0,16.0,14.0,69.0,42.0,,,
"NeuroBo Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,NRBO,,50.0,59.0,34.0,22.0,35.0,24.0,51.0,68.0,30.0,21.0,85.0,64.0,7.0,8.0,1.0,46.0
"Rocky Mountain Chocolate Factory, Inc.",Consumer Defensive,Food Confectioners,US,RMCF,,31.0,19.0,1.0,86.0,6.0,27.0,5.0,99.0,17.0,57.0,30.0,33.0,26.0,63.0,31.0,58.0
"urban-gro, Inc.",Industrials,Agricultural - Machinery,US,UGRO,,52.0,81.0,11.0,10.0,88.0,32.0,53.0,2.0,78.0,23.0,35.0,1.0,90.0,42.0,,
"Cyclo Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,CYTH,,37.0,11.0,60.0,39.0,43.0,33.0,38.0,52.0,21.0,28.0,9.0,37.0,38.0,16.0,5.0,6.0
"Advent Technologies Holdings, Inc.",Utilities,Renewable Utilities,US,ADN,,43.0,63.0,64.0,71.0,48.0,65.0,44.0,61.0,2.0,3.0,3.0,40.0,,,,
Viva Gold Corp.,Basic Materials,Gold,CA,VAU.V,,,,,,,,,,,,,,,,,
"Wilhelmina International, Inc.",Industrials,Specialty Business Services,US,WHLM,,12.0,84.0,80.0,8.0,90.0,98.0,12.0,23.0,95.0,5.0,15.0,99.0,9.0,97.0,10.0,81.0
Sotherly Hotels Inc.,Real Estate,REIT - Hotel & Motel,US,SOHO,,92.0,30.0,40.0,19.0,64.0,23.0,92.0,92.0,86.0,8.0,31.0,83.0,35.0,79.0,26.0,82.0
Optical Cable Corporation,Technology,Communication Equipment,US,OCC,,80.0,68.0,87.0,11.0,44.0,88.0,80.0,7.0,89.0,1.0,9.0,98.0,8.0,92.0,12.0,72.0
"Unity Biotechnology, Inc.",Healthcare,Biotechnology,US,UBX,,62.0,35.0,47.0,74.0,43.0,65.0,63.0,43.0,74.0,41.0,23.0,17.0,7.0,42.0,,
Osisko Development Corp. Warrant expiring 5/27/2027,Basic Materials,Gold,CA,ODVWZ,,54.0,50.0,22.0,67.0,40.0,59.0,55.0,38.0,3.0,69.0,42.0,,,,,
Quantum Corporation,Technology,Computer Hardware,US,QMCO,,8.0,2.0,10.0,92.0,1.0,81.0,82.0,1.0,71.0,85.0,5.0,6.0,92.0,3.0,11.0,96.0
Burcon NutraScience Corporation,Consumer Defensive,Packaged Foods,CA,BU.TO,,46.0,37.0,32.0,57.0,41.0,28.0,43.0,14.0,43.0,71.0,61.0,40.0,53.0,41.0,50.0,43.0
"bioAffinity Technologies, Inc.",Healthcare,Medical - Diagnostics & Research,US,BIAF,,17.0,35.0,59.0,38.0,44.0,35.0,18.0,14.0,57.0,58.0,42.0,,,,,
Worksport Ltd.,Consumer Cyclical,Auto - Parts,CA,WKSP,,16.0,71.0,27.0,72.0,17.0,62.0,17.0,14.0,4.0,1.0,89.0,10.0,64.0,81.0,1.0,15.0
"MEI Pharma, Inc.",Healthcare,Biotechnology,US,MEIP,,46.0,64.0,2.0,83.0,69.0,17.0,38.0,24.0,9.0,93.0,20.0,2.0,90.0,75.0,18.0,11.0
VirnetX Holding Corp,Technology,Software - Infrastructure,US,VHC,,18.0,40.0,47.0,78.0,11.0,76.0,18.0,82.0,14.0,99.0,75.0,17.0,72.0,63.0,1.0,91.0
Focus Universal Inc.,Technology,"Hardware, Equipment & Parts",US,FCUV,,29.0,9.0,45.0,64.0,53.0,27.0,31.0,31.0,41.0,35.0,27.0,5.0,32.0,8.0,0.0,46.0
"ProPhase Labs, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,PRPH,,6.0,55.0,44.0,1.0,81.0,64.0,6.0,95.0,4.0,6.0,83.0,68.0,2.0,86.0,36.0,4.0
Resverlogix Corp.,Healthcare,Biotechnology,CA,RVX.TO,,75.0,100.0,27.0,19.0,84.0,23.0,,80.0,0.0,86.0,84.0,11.0,33.0,37.0,6.0,77.0
"Finch Therapeutics Group, Inc.",Healthcare,Biotechnology,US,FNCH,,75.0,37.0,31.0,73.0,70.0,63.0,75.0,44.0,15.0,15.0,42.0,,,,,
"Cognition Therapeutics, Inc.",Healthcare,Biotechnology,US,CGTX,,54.0,34.0,50.0,44.0,30.0,35.0,55.0,4.0,45.0,39.0,42.0,,,,,
TMT Acquisition Corp,Financial Services,Shell Companies,US,TMTC,,1.0,1.0,75.0,4.0,52.0,77.0,1.0,53.0,49.0,,,,,,,
Yunhong Green CTI Ltd.,Consumer Cyclical,Packaging & Containers,US,YHGJ,,6.0,34.0,86.0,55.0,7.0,100.0,6.0,91.0,5.0,18.0,97.0,5.0,96.0,7.0,92.0,1.0
"Marpai, Inc.",Healthcare,Medical - Healthcare Plans,US,MRAI,,74.0,80.0,14.0,2.0,81.0,5.0,75.0,6.0,4.0,10.0,42.0,,,,,
"Marinus Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,MRNS,,39.0,64.0,51.0,41.0,42.0,41.0,40.0,13.0,58.0,30.0,12.0,17.0,68.0,26.0,7.0,25.0
Cosmos Health Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,COSM,,38.0,86.0,69.0,1.0,82.0,58.0,40.0,12.0,72.0,9.0,5.0,86.0,3.0,3.0,8.0,98.0
"Mobix Labs, Inc.",Technology,Semiconductors,US,MOBX,,52.0,72.0,9.0,0.0,49.0,81.0,53.0,24.0,49.0,,,,,,,
"Bullfrog AI Holdings, Inc. Common Stock",Healthcare,Medical - Healthcare Information Services,US,BFRG,,2.0,46.0,59.0,23.0,64.0,34.0,2.0,9.0,20.0,47.0,,,,,,
Flora Growth Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,FLGC,,71.0,2.0,72.0,46.0,4.0,84.0,72.0,68.0,12.0,1.0,42.0,,,,,
"SeaChange International, Inc.",Technology,Software - Application,US,SEAC,,75.0,95.0,14.0,88.0,8.0,5.0,75.0,78.0,72.0,70.0,4.0,91.0,16.0,19.0,4.0,16.0
"Cara Therapeutics, Inc.",Healthcare,Biotechnology,US,CARA,,31.0,35.0,67.0,27.0,56.0,47.0,32.0,32.0,2.0,85.0,3.0,82.0,29.0,7.0,27.0,2.0
"SigmaTron International, Inc.",Technology,"Hardware, Equipment & Parts",US,SGMA,,89.0,16.0,97.0,23.0,50.0,85.0,5.0,4.0,28.0,98.0,85.0,0.0,9.0,98.0,4.0,17.0
Glen Burnie Bancorp,Financial Services,Banks - Regional,US,GLBZ,,21.0,90.0,51.0,25.0,99.0,10.0,22.0,28.0,87.0,23.0,24.0,70.0,69.0,66.0,31.0,21.0
"Willamette Valley Vineyards, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,US,WVVI,,61.0,14.0,79.0,33.0,1.0,12.0,62.0,6.0,26.0,67.0,88.0,34.0,28.0,62.0,34.0,87.0
Big Banc Split Corp.,Financial Services,Asset Management,CA,BNK.TO,,43.0,43.0,40.0,61.0,47.0,44.0,45.0,91.0,85.0,47.0,,,,,,
Signal Gold Inc.,Basic Materials,Gold,CA,SGNL.TO,,5.0,48.0,33.0,79.0,14.0,74.0,5.0,44.0,22.0,93.0,17.0,96.0,15.0,36.0,85.0,19.0
"Tenax Therapeutics, Inc.",Healthcare,Biotechnology,US,TENX,,73.0,41.0,61.0,4.0,70.0,8.0,73.0,45.0,40.0,31.0,20.0,81.0,68.0,13.0,38.0,11.0
"Synlogic, Inc.",Healthcare,Biotechnology,US,SYBX,,51.0,79.0,42.0,9.0,74.0,36.0,52.0,46.0,33.0,76.0,12.0,20.0,24.0,29.0,16.0,9.0
"Paltalk, Inc.",Technology,Software - Application,US,PALT,,77.0,6.0,65.0,3.0,2.0,83.0,77.0,4.0,42.0,89.0,4.0,97.0,12.0,83.0,2.0,89.0
"Xcel Brands, Inc.",Consumer Cyclical,Apparel - Manufacturers,US,XELB,,74.0,78.0,57.0,9.0,6.0,87.0,74.0,11.0,6.0,40.0,17.0,77.0,19.0,91.0,18.0,93.0
Royalty Management Holding Corporation,Financial Services,Asset Management,US,RMCO,,7.0,99.0,74.0,82.0,8.0,90.0,7.0,98.0,49.0,,,,,,,
Silver Elephant Mining Corp.,Basic Materials,Industrial Materials,CA,ELEF.TO,,83.0,97.0,77.0,64.0,1.0,97.0,6.0,64.0,55.0,46.0,4.0,15.0,86.0,2.0,85.0,81.0
HWH International Inc.,Consumer Cyclical,Leisure,US,HWH,,4.0,4.0,54.0,9.0,72.0,45.0,4.0,7.0,28.0,47.0,,,,,,
"Akoustis Technologies, Inc.",Technology,Communication Equipment,US,AKTS,,52.0,21.0,38.0,74.0,57.0,20.0,45.0,23.0,31.0,32.0,25.0,6.0,2.0,32.0,1.0,46.0
"Innovative Eyewear, Inc.",Healthcare,Medical - Instruments & Supplies,US,LUCY,,11.0,0.0,26.0,47.0,58.0,61.0,11.0,8.0,1.0,47.0,42.0,,,,,
Numinus Wellness Inc.,Healthcare,Medical - Care Facilities,CA,NUMI.TO,,54.0,55.0,29.0,65.0,69.0,45.0,55.0,19.0,9.0,24.0,1.0,67.0,9.0,42.0,,
Conifex Timber Inc.,Basic Materials,"Paper, Lumber & Forest Products",CA,CFF.TO,,10.0,6.0,16.0,97.0,14.0,89.0,10.0,48.0,96.0,11.0,29.0,82.0,73.0,100.0,8.0,84.0
"Sonim Technologies, Inc.",Technology,Communication Equipment,US,SONM,,78.0,78.0,1.0,79.0,38.0,7.0,78.0,82.0,7.0,81.0,2.0,91.0,42.0,,,
"Equus Total Return, Inc.",Financial Services,Asset Management,US,EQS,,2.0,93.0,15.0,85.0,4.0,14.0,2.0,10.0,41.0,97.0,83.0,5.0,91.0,1.0,91.0,87.0
Sentry Select Primary Metals Corp.,Basic Materials,Gold,CA,PME.TO,,99.0,43.0,99.0,81.0,44.0,10.0,99.0,80.0,66.0,54.0,9.0,84.0,13.0,85.0,18.0,54.0
Taitron Components Incorporated,Technology,Technology Distributors,US,TAIT,,82.0,10.0,75.0,13.0,63.0,95.0,82.0,48.0,42.0,75.0,20.0,97.0,13.0,96.0,12.0,96.0
"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,US,APRE,,73.0,62.0,46.0,60.0,17.0,63.0,73.0,73.0,59.0,20.0,12.0,33.0,42.0,,,
"Ekso Bionics Holdings, Inc.",Healthcare,Medical - Instruments & Supplies,US,EKSO,,57.0,54.0,53.0,15.0,73.0,33.0,58.0,32.0,35.0,75.0,74.0,71.0,25.0,20.0,27.0,0.0
"Mannatech, Incorporated",Consumer Defensive,Household & Personal Products,US,MTEX,,51.0,89.0,4.0,93.0,2.0,83.0,52.0,11.0,82.0,65.0,99.0,10.0,100.0,8.0,15.0,60.0
"Nephros, Inc.",Healthcare,Medical - Instruments & Supplies,US,NEPH,,86.0,30.0,55.0,8.0,9.0,86.0,87.0,10.0,82.0,6.0,77.0,1.0,87.0,78.0,16.0,75.0
Educational Development Corporation,Communication Services,Publishing,US,EDUC,,100.0,8.0,81.0,12.0,81.0,90.0,84.0,4.0,82.0,55.0,15.0,98.0,8.0,100.0,8.0,96.0
Microbot Medical Inc.,Healthcare,Medical - Instruments & Supplies,US,MBOT,,62.0,24.0,51.0,44.0,41.0,52.0,63.0,37.0,34.0,37.0,27.0,33.0,2.0,88.0,33.0,33.0
"Turbo Energy, S.A. American Depositary Shares",Energy,Solar,US,TURB,,84.0,4.0,18.0,100.0,82.0,1.0,84.0,0.0,49.0,,,,,,,
"Autonomix Medical, Inc. Common Stock",Healthcare,Medical - Devices,US,AMIX,,4.0,54.0,51.0,67.0,6.0,24.0,3.0,53.0,,,,,,,,
Sabre Gold Mines Corp.,Basic Materials,Gold,CA,SGLD.TO,,42.0,24.0,11.0,100.0,9.0,82.0,,53.0,68.0,77.0,72.0,12.0,4.0,84.0,66.0,3.0
EZFill Holdings Inc.,Technology,Software - Application,US,EZFL,,70.0,24.0,50.0,65.0,61.0,36.0,70.0,16.0,6.0,6.0,42.0,,,,,
Jewett-Cameron Trading Company Ltd.,Basic Materials,"Paper, Lumber & Forest Products",US,JCTC,,50.0,99.0,75.0,11.0,57.0,66.0,93.0,68.0,17.0,9.0,96.0,20.0,25.0,58.0,98.0,15.0
"Minerva Neurosciences, Inc.",Healthcare,Biotechnology,US,NERV,,69.0,0.0,60.0,61.0,56.0,14.0,69.0,53.0,68.0,65.0,39.0,1.0,89.0,37.0,72.0,1.0
Greenlane Renewables Inc.,Industrials,Industrial - Pollution & Treatment Controls,CA,GRN.TO,,0.0,90.0,81.0,67.0,3.0,94.0,0.0,87.0,5.0,68.0,1.0,40.0,,,,
"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,TXMD,,1.0,17.0,100.0,85.0,30.0,14.0,1.0,86.0,59.0,53.0,15.0,19.0,33.0,60.0,12.0,9.0
"Danimer Scientific, Inc.",Basic Materials,Chemicals - Specialty,US,DNMR,,60.0,59.0,22.0,9.0,92.0,64.0,61.0,55.0,5.0,2.0,2.0,40.0,,,,
La Rosa Holding Corp. Common Stock,Real Estate,Real Estate - Services,US,LRHC,,14.0,60.0,21.0,81.0,3.0,3.0,14.0,3.0,92.0,10.0,42.0,,,,,
Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,CPIX,,25.0,85.0,68.0,5.0,38.0,15.0,26.0,73.0,63.0,83.0,41.0,98.0,5.0,10.0,33.0,98.0
Local Bounti Corporation,Consumer Defensive,Agricultural Farm Products,US,LOCL,,65.0,4.0,62.0,63.0,64.0,31.0,66.0,9.0,4.0,5.0,42.0,,,,,
"OpGen, Inc.",Healthcare,Medical - Diagnostics & Research,US,OPGN,,64.0,4.0,59.0,75.0,70.0,66.0,65.0,58.0,57.0,12.0,39.0,66.0,63.0,27.0,6.0,73.0
Cingulate Inc.,Healthcare,Biotechnology,US,CING,,47.0,11.0,72.0,6.0,69.0,49.0,49.0,24.0,26.0,69.0,42.0,,,,,
"TOMI Environmental Solutions, Inc.",Industrials,Industrial - Pollution & Treatment Controls,US,TOMZ,,4.0,83.0,69.0,65.0,2.0,78.0,4.0,82.0,10.0,97.0,82.0,70.0,78.0,5.0,17.0,63.0
"NRx Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,NRXP,,71.0,67.0,43.0,54.0,65.0,68.0,71.0,49.0,2.0,7.0,13.0,4.0,42.0,,,
Big Pharma Split Corp.,Financial Services,Asset Management,CA,PRM.TO,,98.0,43.0,5.0,83.0,14.0,93.0,98.0,88.0,6.0,22.0,98.0,88.0,42.0,,,
Momentus Inc.,Industrials,Aerospace & Defense,US,MNTS,,64.0,4.0,71.0,82.0,33.0,53.0,64.0,52.0,11.0,0.0,88.0,40.0,,,,
High Arctic Energy Services Inc,Energy,Oil & Gas Equipment & Services,CA,HWO.TO,,70.0,20.0,36.0,95.0,80.0,87.0,70.0,97.0,15.0,78.0,13.0,67.0,21.0,61.0,51.0,67.0
"Conifer Holdings, Inc.",Financial Services,Insurance - Property & Casualty,US,CNFR,,78.0,86.0,5.0,90.0,1.0,13.0,78.0,2.0,82.0,15.0,94.0,4.0,78.0,96.0,6.0,93.0
"Electro-Sensors, Inc.",Technology,"Hardware, Equipment & Parts",US,ELSE,,91.0,93.0,6.0,96.0,15.0,98.0,91.0,11.0,87.0,87.0,66.0,13.0,91.0,92.0,5.0,90.0
AppTech Payments Corp.,Technology,Software - Infrastructure,US,APCX,,36.0,65.0,52.0,65.0,12.0,71.0,38.0,4.0,8.0,65.0,3.0,97.0,86.0,9.0,43.0,100.0
"Beasley Broadcast Group, Inc.",Communication Services,Broadcasting,US,BBGI,,6.0,7.0,88.0,1.0,83.0,3.0,6.0,98.0,12.0,15.0,31.0,31.0,82.0,65.0,31.0,34.0
"WiSA Technologies, Inc.",Technology,Semiconductors,US,WISA,,55.0,59.0,19.0,46.0,54.0,65.0,56.0,24.0,40.0,57.0,33.0,51.0,14.0,63.0,43.0,
"Vivos Therapeutics, Inc.",Healthcare,Medical - Devices,US,VVOS,,68.0,25.0,30.0,66.0,49.0,46.0,69.0,36.0,10.0,42.0,42.0,40.0,,,,
Cerberus Cyber Sentinel Corporation,Technology,Software - Infrastructure,US,CISO,,70.0,62.0,46.0,5.0,87.0,73.0,71.0,26.0,5.0,2.0,6.0,31.0,42.0,,,
Euro Sun Mining Inc.,Basic Materials,Gold,CA,ESM.TO,,71.0,12.0,75.0,6.0,90.0,61.0,72.0,79.0,64.0,10.0,70.0,49.0,13.0,87.0,4.0,23.0
"Medalist Diversified REIT, Inc.",Real Estate,REIT - Diversified,US,MDRR,,9.0,15.0,67.0,93.0,65.0,5.0,9.0,77.0,88.0,4.0,96.0,2.0,6.0,29.0,43.0,
Psychemedics Corporation,Healthcare,Medical - Diagnostics & Research,US,PMD,,7.0,82.0,79.0,9.0,88.0,44.0,7.0,98.0,85.0,6.0,18.0,30.0,41.0,88.0,50.0,27.0
"Smith Micro Software, Inc.",Technology,Software - Application,US,SMSI,,77.0,51.0,5.0,45.0,7.0,88.0,77.0,25.0,7.0,32.0,97.0,82.0,74.0,0.0,87.0,83.0
Maison Solutions Inc. Class A Common Stock,Consumer Defensive,Grocery Stores,US,MSS,,1.0,90.0,13.0,1.0,10.0,94.0,13.0,74.0,49.0,,,,,,,
"Lazydays Holdings, Inc.",Consumer Cyclical,Auto - Dealerships,US,GORV,,72.0,93.0,15.0,92.0,3.0,29.0,72.0,1.0,17.0,92.0,99.0,8.0,97.0,42.0,,
"PharmaCyte Biotech, Inc.",Healthcare,Biotechnology,US,PMCB,,70.0,35.0,13.0,85.0,2.0,90.0,51.0,37.0,29.0,63.0,79.0,16.0,67.0,52.0,5.0,4.0
"Zoomcar Holdings, Inc.",Industrials,Rental & Leasing Services,US,ZCAR,,68.0,0.0,73.0,26.0,1.0,81.0,34.0,9.0,49.0,,,,,,,
"The Container Store Group, Inc.",Consumer Cyclical,Specialty Retail,US,TCS,,28.0,91.0,8.0,93.0,17.0,97.0,47.0,22.0,95.0,24.0,32.0,76.0,53.0,21.0,69.0,62.0
Cyngn Inc.,Technology,Software - Application,US,CYN,,29.0,3.0,60.0,78.0,24.0,54.0,31.0,15.0,43.0,61.0,42.0,,,,,
Bright Green Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,US,BGXX,,36.0,77.0,1.0,3.0,82.0,79.0,37.0,29.0,8.0,8.0,42.0,,,,,
Hyzon Motors Inc.,Consumer Cyclical,Auto - Manufacturers,US,HYZN,,51.0,30.0,51.0,45.0,61.0,56.0,52.0,22.0,1.0,0.0,42.0,40.0,,,,
Astrotech Corporation,Industrials,Aerospace & Defense,US,ASTC,,25.0,22.0,38.0,45.0,69.0,7.0,35.0,60.0,45.0,63.0,70.0,25.0,73.0,26.0,1.0,87.0
NXT Energy Solutions Inc.,Energy,Oil & Gas Equipment & Services,CA,SFD.TO,,13.0,13.0,34.0,80.0,21.0,48.0,13.0,7.0,80.0,7.0,93.0,33.0,70.0,4.0,95.0,4.0
"STRATA Skin Sciences, Inc.",Healthcare,Medical - Devices,US,SSKN,,74.0,8.0,84.0,11.0,91.0,2.0,74.0,7.0,34.0,42.0,26.0,22.0,99.0,88.0,81.0,59.0
"Aqua Metals, Inc.",Industrials,Waste Management,US,AQMS,,78.0,47.0,47.0,71.0,18.0,7.0,78.0,31.0,70.0,78.0,54.0,19.0,13.0,1.0,23.0,46.0
Elite Education Group International Limited,Consumer Defensive,Education & Training Services,US,EEIQ,,32.0,43.0,40.0,84.0,12.0,20.0,34.0,1.0,94.0,12.0,90.0,98.0,42.0,,,
"Streamline Health Solutions, Inc.",Healthcare,Medical - Healthcare Information Services,US,STRM,,78.0,83.0,1.0,85.0,38.0,1.0,8.0,75.0,0.0,12.0,22.0,88.0,11.0,96.0,1.0,96.0
"Exicure, Inc.",Healthcare,Biotechnology,US,XCUR,,79.0,72.0,7.0,77.0,69.0,76.0,79.0,51.0,60.0,1.0,90.0,49.0,3.0,81.0,43.0,
Phoenix Motor Inc.,Consumer Cyclical,Auto - Manufacturers,US,PEV,,80.0,86.0,4.0,47.0,24.0,69.0,80.0,42.0,3.0,79.0,42.0,,,,,
"Sensei Biotherapeutics, Inc.",Healthcare,Biotechnology,US,SNSE,,57.0,49.0,54.0,50.0,29.0,71.0,58.0,34.0,22.0,12.0,66.0,40.0,,,,
Flow Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,CA,FLOW.TO,,30.0,60.0,9.0,80.0,0.0,82.0,,40.0,63.0,0.0,82.0,48.0,42.0,,,
"Heliogen, Inc.",Utilities,Renewable Utilities,US,HLGN,,40.0,39.0,59.0,68.0,46.0,33.0,42.0,11.0,5.0,38.0,42.0,,,,,
CaliberCos Inc.,Financial Services,Asset Management,US,CWD,,6.0,12.0,85.0,84.0,49.0,16.0,6.0,79.0,55.0,3.0,85.0,40.0,,,,
"Dolphin Entertainment, Inc.",Communication Services,Entertainment,US,DLPN,,32.0,6.0,89.0,2.0,80.0,56.0,33.0,6.0,60.0,76.0,3.0,9.0,92.0,1.0,23.0,71.0
BranchOut Food Inc.,Consumer Defensive,Packaged Foods,US,BOF,,19.0,11.0,16.0,26.0,69.0,78.0,20.0,10.0,10.0,47.0,,,,,,
Aspira Women's Health Inc.,Healthcare,Medical - Diagnostics & Research,US,AWH,,73.0,58.0,49.0,47.0,44.0,46.0,73.0,41.0,19.0,36.0,20.0,29.0,77.0,68.0,35.0,10.0
"NKGen Biotech, Inc. Common Stock",Healthcare,Biotechnology,US,NKGN,,45.0,22.0,62.0,78.0,1.0,38.0,46.0,42.0,49.0,,,,,,,
"Talphera, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,TLPH,,68.0,64.0,18.0,73.0,29.0,69.0,68.0,58.0,65.0,66.0,12.0,50.0,41.0,16.0,76.0,0.0
"Lyra Therapeutics, Inc.",Healthcare,Biotechnology,US,LYRA,,18.0,57.0,47.0,53.0,28.0,45.0,19.0,19.0,37.0,21.0,9.0,40.0,,,,
"ClearOne, Inc.",Technology,Communication Equipment,US,CLRO,,99.0,66.0,1.0,22.0,92.0,77.0,99.0,58.0,5.0,83.0,74.0,71.0,4.0,50.0,59.0,93.0
Minco Silver Corporation,Basic Materials,Silver,CA,MSV.TO,,72.0,4.0,80.0,52.0,73.0,4.0,72.0,40.0,44.0,14.0,83.0,14.0,60.0,67.0,22.0,80.0
Crescita Therapeutics Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,CTX.TO,,94.0,30.0,63.0,93.0,4.0,72.0,94.0,74.0,13.0,54.0,98.0,86.0,82.0,22.0,16.0,46.0
S&W Seed Company,Consumer Defensive,Agricultural Farm Products,US,SANW,,79.0,79.0,1.0,52.0,84.0,73.0,41.0,34.0,12.0,10.0,94.0,9.0,4.0,19.0,92.0,5.0
"Mill City Ventures III, Ltd.",Financial Services,Financial - Credit Services,US,MCVT,,80.0,89.0,96.0,14.0,88.0,9.0,80.0,8.0,66.0,10.0,98.0,2.0,91.0,78.0,81.0,67.0
"Fly-E Group, Inc. Common Stock",Consumer Cyclical,Auto - Manufacturers,US,FLYE,,88.0,37.0,4.0,99.0,16.0,40.0,100.0,53.0,,,,,,,,
FRNT Financial Inc.,Financial Services,Financial - Capital Markets,CA,FRNT.V,,,,,,,,,,,,,,,,,
Tennessee Valley Authority PARRS D 2028,Financial Services,Banks - Regional,US,TVC,,8.0,2.0,20.0,90.0,19.0,78.0,42.0,46.0,43.0,45.0,37.0,78.0,33.0,36.0,58.0,64.0
Tennessee Valley Authority PARRS A 2029,Financial Services,Banks - Regional,US,TVE,,8.0,2.0,20.0,90.0,19.0,78.0,42.0,46.0,43.0,45.0,37.0,78.0,33.0,36.0,58.0,64.0
"The Oncology Institute, Inc.",Healthcare,Medical - Care Facilities,US,TOI,,69.0,80.0,41.0,5.0,73.0,47.0,70.0,15.0,1.0,14.0,20.0,40.0,,,,
"Eagle Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,EGRX,,20.0,79.0,6.0,96.0,9.0,94.0,21.0,84.0,29.0,38.0,57.0,32.0,58.0,98.0,70.0,8.0
"Jaguar Health, Inc.",Healthcare,Biotechnology,US,JAGX,,42.0,58.0,32.0,65.0,41.0,60.0,43.0,58.0,13.0,67.0,60.0,8.0,72.0,42.0,6.0,46.0
"Ensysce Biosciences, Inc.",Healthcare,Biotechnology,US,ENSC,,69.0,70.0,58.0,22.0,60.0,61.0,69.0,11.0,4.0,11.0,99.0,3.0,42.0,,,
New Horizon Aircraft Ltd.,Industrials,Aerospace & Defense,CA,HOVR,,8.0,58.0,40.0,61.0,3.0,51.0,8.0,75.0,49.0,,,,,,,
"Bridgeline Digital, Inc.",Technology,Software - Infrastructure,US,BLIN,,94.0,80.0,74.0,1.0,75.0,8.0,94.0,85.0,17.0,84.0,4.0,27.0,83.0,50.0,70.0,1.0
"Socket Mobile, Inc.",Technology,Computer Hardware,US,SCKT,,88.0,84.0,2.0,15.0,100.0,82.0,88.0,13.0,89.0,41.0,66.0,13.0,92.0,21.0,100.0,93.0
"QT Imaging Holdings, Inc.",Healthcare,Medical - Devices,US,QTI,,72.0,14.0,72.0,2.0,7.0,73.0,72.0,27.0,49.0,,,,,,,
PAVmed Inc.,Healthcare,Medical - Devices,US,PAVM,,62.0,59.0,47.0,56.0,43.0,53.0,63.0,17.0,19.0,18.0,16.0,21.0,16.0,3.0,1.0,46.0
