Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
CAMP4 Therapeutics Corporation,Healthcare,Biotechnology,US,CAMP,40.0,42.0,38.0,60.0,45.0,42.0,43.0,43.0,42.0,41.0,43.0,39.0,43.0,41.0,38.0,40.0,41.0
Context Therapeutics Inc.,Healthcare,Biotechnology,US,CNTX,27.0,5.0,85.0,23.0,6.0,3.0,8.0,5.0,4.0,10.0,30.0,24.0,,,,,
Liberty Gold Corp.,Basic Materials,Gold,CA,LGD.TO,19.0,17.0,22.0,28.0,25.0,14.0,19.0,17.0,18.0,18.0,25.0,27.0,11.0,9.0,8.0,6.0,10.0
"Lantronix, Inc.",Technology,Communication Equipment,US,LTRX,86.0,87.0,64.0,68.0,88.0,63.0,84.0,38.0,31.0,56.0,26.0,26.0,43.0,63.0,26.0,19.0,57.0
Bragg Gaming Group Inc.,Technology,Electronic Gaming & Multimedia,CA,BRAG.TO,53.0,50.0,40.0,25.0,51.0,72.0,30.0,50.0,37.0,29.0,66.0,14.0,20.0,10.0,8.0,3.0,8.0
RF Capital Group Inc.,Financial Services,Asset Management,CA,RCG.TO,81.0,2.0,95.0,85.0,11.0,73.0,99.0,2.0,4.0,12.0,52.0,43.0,4.0,98.0,81.0,97.0,94.0
Spring Valley Acquisition Corp. II,Financial Services,Shell Companies,US,SVII,38.0,41.0,39.0,43.0,49.0,42.0,43.0,42.0,45.0,44.0,,,,,,,
"FingerMotion, Inc.",Communication Services,Telecommunications Services,US,FNGR,28.0,30.0,30.0,35.0,39.0,34.0,34.0,21.0,33.0,37.0,10.0,37.0,30.0,37.0,28.0,6.0,11.0
Hammond Manufacturing Company Limited,Industrials,Electrical Equipment & Parts,CA,HMM-A.TO,94.0,56.0,85.0,94.0,80.0,92.0,77.0,57.0,13.0,78.0,97.0,98.0,7.0,93.0,6.0,5.0,94.0
QuickLogic Corporation,Technology,Semiconductors,US,QUIK,44.0,39.0,82.0,26.0,47.0,51.0,30.0,40.0,30.0,24.0,8.0,8.0,12.0,15.0,29.0,32.0,36.0
Siebert Financial Corp.,Financial Services,Financial - Capital Markets,US,SIEB,15.0,10.0,99.0,0.0,1.0,99.0,5.0,9.0,8.0,32.0,98.0,48.0,45.0,41.0,21.0,23.0,11.0
"Alto Neuroscience, Inc.",Healthcare,Biotechnology,US,ANRO,12.0,29.0,20.0,21.0,27.0,27.0,31.0,30.0,35.0,34.0,,,,,,,
TLGY Acquisition Corporation,Financial Services,Shell Companies,US,TLGY,37.0,39.0,38.0,37.0,46.0,41.0,38.0,40.0,45.0,41.0,,,,,,,
GrowGeneration Corp.,Consumer Cyclical,Specialty Retail,US,GRWG,28.0,33.0,48.0,34.0,30.0,31.0,25.0,34.0,45.0,34.0,38.0,25.0,26.0,17.0,17.0,24.0,37.0
Thunder Bridge Capital Partners IV Inc.,Financial Services,Shell Companies,US,THCP,33.0,38.0,38.0,31.0,47.0,33.0,38.0,39.0,45.0,41.0,,,,,,,
"Pathfinder Bancorp, Inc.",Financial Services,Banks - Regional,US,PBHC,94.0,91.0,96.0,58.0,56.0,94.0,86.0,91.0,88.0,95.0,99.0,78.0,65.0,82.0,83.0,74.0,77.0
"Solo Brands, Inc.",Consumer Cyclical,Specialty Retail,US,DTC,82.0,89.0,15.0,96.0,7.0,89.0,17.0,89.0,81.0,36.0,50.0,34.0,,,,,
Oportun Financial Corporation,Financial Services,Financial - Credit Services,US,OPRT,99.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,93.0,99.0,98.0,98.0,97.0,90.0,
"Rhinebeck Bancorp, Inc.",Financial Services,Banks - Regional,US,RBKB,67.0,74.0,25.0,98.0,21.0,54.0,78.0,74.0,87.0,69.0,87.0,69.0,91.0,88.0,80.0,38.0,39.0
"First Capital, Inc.",Financial Services,Banks - Regional,US,FCAP,93.0,89.0,90.0,89.0,95.0,45.0,89.0,89.0,92.0,91.0,67.0,65.0,81.0,88.0,69.0,73.0,87.0
"Alto Ingredients, Inc.",Basic Materials,Chemicals - Specialty,US,ALTO,56.0,33.0,96.0,7.0,32.0,81.0,87.0,33.0,22.0,59.0,92.0,3.0,8.0,83.0,66.0,8.0,99.0
Journey Medical Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,US,DERM,18.0,44.0,32.0,19.0,14.0,12.0,100.0,44.0,5.0,16.0,53.0,63.0,5.0,7.0,8.0,11.0,4.0
SES AI Corporation,Consumer Cyclical,Auto - Parts,US,SES,9.0,22.0,11.0,16.0,26.0,25.0,26.0,22.0,31.0,23.0,38.0,37.0,7.0,3.0,3.0,2.0,2.0
Electrovaya Inc.,Industrials,Electrical Equipment & Parts,CA,ELVA.TO,37.0,30.0,34.0,43.0,94.0,19.0,34.0,30.0,25.0,24.0,23.0,12.0,7.0,7.0,22.0,42.0,17.0
OFS Capital Corporation,Financial Services,Asset Management,US,OFS,97.0,99.0,97.0,90.0,88.0,85.0,99.0,99.0,55.0,21.0,99.0,4.0,4.0,80.0,16.0,99.0,3.0
Goldmoney Inc.,Financial Services,Financial - Capital Markets,CA,XAU.TO,97.0,99.0,80.0,94.0,95.0,97.0,50.0,55.0,42.0,45.0,47.0,28.0,23.0,24.0,17.0,31.0,36.0
Lightbridge Corporation,Industrials,Electrical Equipment & Parts,US,LTBR,25.0,20.0,18.0,23.0,20.0,18.0,28.0,19.0,21.0,9.0,4.0,5.0,5.0,4.0,2.0,11.0,11.0
"Provident Financial Holdings, Inc.",Financial Services,Banks - Regional,US,PROV,59.0,63.0,74.0,34.0,84.0,37.0,77.0,92.0,82.0,80.0,73.0,99.0,93.0,99.0,97.0,6.0,98.0
AirBoss of America Corp.,Basic Materials,Chemicals - Specialty,CA,BOS.TO,60.0,97.0,24.0,93.0,16.0,90.0,93.0,97.0,15.0,35.0,95.0,24.0,77.0,34.0,88.0,60.0,58.0
Questerre Energy Corporation,Energy,Oil & Gas Exploration & Production,CA,QEC.TO,35.0,90.0,48.0,22.0,50.0,70.0,67.0,90.0,96.0,89.0,62.0,45.0,39.0,38.0,43.0,91.0,90.0
CareRx Corporation,Healthcare,Medical - Care Facilities,CA,CRRX.TO,95.0,76.0,93.0,79.0,94.0,85.0,91.0,76.0,75.0,45.0,29.0,81.0,56.0,84.0,30.0,99.0,97.0
Great Elm Capital Corp. 8.75% Notes due 2028,Financial Services,Investment - Banking & Investment Services,US,GECCZ,7.0,75.0,4.0,50.0,63.0,62.0,64.0,76.0,50.0,35.0,22.0,87.0,84.0,48.0,93.0,4.0,
Great Elm Capital Corp. 5.875% Notes due 2026,Financial Services,Asset Management,US,GECCO,5.0,88.0,3.0,9.0,63.0,62.0,64.0,88.0,50.0,35.0,22.0,87.0,84.0,48.0,93.0,5.0,3.0
"Coda Octopus Group, Inc.",Industrials,Aerospace & Defense,US,CODA,38.0,44.0,67.0,31.0,41.0,34.0,61.0,44.0,78.0,57.0,67.0,69.0,53.0,67.0,97.0,89.0,12.0
"Inovio Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,INO,0.0,6.0,0.0,10.0,12.0,7.0,3.0,6.0,8.0,10.0,12.0,8.0,32.0,30.0,30.0,36.0,36.0
Great Elm Capital Corp.,Financial Services,Asset Management,US,GECC,11.0,97.0,3.0,62.0,76.0,75.0,97.0,97.0,6.0,2.0,98.0,8.0,8.0,8.0,60.0,92.0,12.0
Scilex Holding Company,Healthcare,Drug Manufacturers - General,US,SCLX,84.0,27.0,54.0,92.0,27.0,78.0,29.0,27.0,34.0,33.0,29.0,25.0,,,,,
Oncolytics Biotech Inc.,Healthcare,Biotechnology,CA,ONC.TO,18.0,16.0,18.0,43.0,16.0,19.0,24.0,16.0,19.0,8.0,9.0,14.0,9.0,11.0,5.0,7.0,6.0
"INmune Bio, Inc.",Healthcare,Biotechnology,US,INMB,16.0,30.0,16.0,19.0,24.0,29.0,23.0,30.0,18.0,8.0,24.0,18.0,31.0,33.0,34.0,37.0,
Old Point Financial Corporation,Financial Services,Banks - Regional,US,OPOF,89.0,83.0,93.0,40.0,85.0,80.0,75.0,84.0,84.0,93.0,15.0,79.0,84.0,73.0,72.0,75.0,84.0
"Century Therapeutics, Inc.",Healthcare,Biotechnology,US,IPSC,7.0,10.0,8.0,9.0,10.0,9.0,8.0,10.0,32.0,13.0,24.0,32.0,,,,,
HLS Therapeutics Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,HLS.TO,86.0,91.0,65.0,82.0,65.0,83.0,84.0,91.0,59.0,60.0,17.0,63.0,86.0,91.0,34.0,29.0,87.0
OPAL Fuels Inc.,Utilities,Regulated Gas,US,OPAL,16.0,10.0,18.0,7.0,14.0,94.0,11.0,10.0,7.0,26.0,16.0,37.0,,,,,
"KVH Industries, Inc.",Technology,Communication Equipment,US,KVHI,18.0,26.0,47.0,7.0,25.0,50.0,28.0,26.0,37.0,19.0,16.0,14.0,22.0,34.0,76.0,46.0,53.0
"Akoya Biosciences, Inc.",Healthcare,Medical - Instruments & Supplies,US,AKYA,11.0,16.0,15.0,12.0,12.0,25.0,16.0,15.0,20.0,22.0,32.0,30.0,,,,,
Offerpad Solutions Inc.,Real Estate,Real Estate - Services,US,OPAD,12.0,100.0,97.0,3.0,67.0,18.0,3.0,100.0,100.0,1.0,93.0,10.0,3.0,,,,
Bogota Financial Corp.,Financial Services,Banks - Regional,US,BSBK,1.0,46.0,1.0,69.0,24.0,39.0,42.0,47.0,59.0,30.0,58.0,50.0,51.0,60.0,36.0,38.0,
"Veritone, Inc.",Technology,Software - Infrastructure,US,VERI,10.0,5.0,60.0,2.0,95.0,3.0,94.0,5.0,44.0,48.0,43.0,4.0,4.0,11.0,7.0,48.0,99.0
"Unifi, Inc.",Consumer Cyclical,Apparel - Manufacturers,US,UFI,15.0,26.0,11.0,30.0,23.0,16.0,79.0,17.0,22.0,57.0,87.0,23.0,50.0,50.0,41.0,47.0,80.0
Westport Fuel Systems Inc.,Consumer Cyclical,Auto - Parts,CA,WPRT.TO,13.0,16.0,9.0,21.0,21.0,14.0,25.0,15.0,12.0,14.0,21.0,19.0,12.0,12.0,2.0,4.0,5.0
Ascent Industries Co.,Basic Materials,Steel,US,ACNT,75.0,94.0,84.0,71.0,50.0,62.0,73.0,95.0,50.0,86.0,92.0,95.0,10.0,27.0,28.0,83.0,93.0
Monopar Therapeutics Inc.,Healthcare,Biotechnology,US,MNPR,0.0,14.0,1.0,10.0,26.0,17.0,20.0,14.0,34.0,29.0,32.0,38.0,38.0,37.0,35.0,37.0,
First Northwest Bancorp,Financial Services,Banks - Regional,US,FNWB,49.0,84.0,76.0,77.0,24.0,63.0,26.0,84.0,80.0,68.0,74.0,79.0,73.0,50.0,37.0,67.0,31.0
"KLX Energy Services Holdings, Inc.",Energy,Oil & Gas Equipment & Services,US,KLXE,58.0,97.0,20.0,95.0,6.0,97.0,83.0,97.0,26.0,0.0,1.0,14.0,26.0,15.0,13.0,13.0,
FONAR Corporation,Healthcare,Medical - Devices,US,FONR,85.0,87.0,38.0,86.0,79.0,79.0,73.0,78.0,82.0,87.0,78.0,89.0,82.0,82.0,89.0,94.0,95.0
Luca Mining Corp.,Basic Materials,Industrial Materials,CA,LUCA.V,19.0,12.0,32.0,28.0,5.0,8.0,52.0,11.0,7.0,17.0,18.0,83.0,,,,,
Colabor Group Inc.,Consumer Defensive,Food Distribution,CA,GCL.TO,93.0,54.0,90.0,79.0,93.0,39.0,33.0,55.0,91.0,95.0,97.0,97.0,98.0,95.0,99.0,99.0,98.0
"PLBY Group, Inc.",Consumer Cyclical,Leisure,US,PLBY,16.0,8.0,11.0,17.0,8.0,18.0,5.0,8.0,9.0,25.0,40.0,48.0,42.0,,,,
"Sunrise Realty Trust, Inc.",Real Estate,REIT - Residential,US,SUNS,53.0,44.0,35.0,80.0,74.0,,,44.0,,,,,,,,,
Condor Energies Inc.,Energy,Oil & Gas Exploration & Production,CA,CDR.TO,38.0,28.0,72.0,54.0,30.0,29.0,23.0,28.0,14.0,7.0,6.0,75.0,96.0,2.0,6.0,3.0,4.0
Pinetree Capital Ltd.,Financial Services,Financial - Capital Markets,CA,PNP.TO,45.0,23.0,64.0,44.0,49.0,44.0,15.0,23.0,26.0,8.0,5.0,21.0,40.0,6.0,99.0,100.0,9.0
"The ONE Group Hospitality, Inc.",Consumer Cyclical,Restaurants,US,STKS,15.0,23.0,44.0,8.0,26.0,46.0,15.0,23.0,35.0,68.0,22.0,61.0,52.0,50.0,11.0,14.0,24.0
GreenFirst Forest Products Inc.,Basic Materials,"Paper, Lumber & Forest Products",CA,GFP.TO,13.0,31.0,24.0,40.0,32.0,39.0,43.0,31.0,51.0,42.0,30.0,37.0,41.0,38.0,33.0,35.0,38.0
"Coya Therapeutics, Inc.",Healthcare,Biotechnology,US,COYA,24.0,21.0,17.0,19.0,74.0,27.0,17.0,21.0,22.0,20.0,35.0,,,,,,
Yangarra Resources Ltd.,Energy,Oil & Gas Exploration & Production,CA,YGR.TO,92.0,60.0,30.0,96.0,93.0,52.0,48.0,60.0,94.0,53.0,12.0,7.0,9.0,18.0,17.0,4.0,3.0
Supremex Inc.,Consumer Cyclical,Packaging & Containers,CA,SXP.TO,97.0,97.0,90.0,96.0,91.0,96.0,95.0,97.0,89.0,98.0,98.0,95.0,64.0,73.0,90.0,89.0,97.0
"Avalo Therapeutics, Inc.",Healthcare,Biotechnology,US,AVTX,13.0,0.0,7.0,1.0,3.0,3.0,1.0,0.0,9.0,5.0,8.0,21.0,28.0,96.0,1.0,1.0,39.0
Trailblazer Merger Corporation I,Financial Services,Shell Companies,US,TBMC,0.0,40.0,0.0,41.0,47.0,42.0,42.0,41.0,48.0,43.0,,,,,,,
"Research Solutions, Inc.",Technology,Software - Application,US,RSSS,99.0,63.0,100.0,76.0,80.0,49.0,32.0,69.0,42.0,57.0,60.0,47.0,33.0,28.0,35.0,29.0,42.0
SKYX Platforms Corp.,Industrials,Electrical Equipment & Parts,US,SKYX,20.0,26.0,23.0,19.0,19.0,28.0,25.0,26.0,30.0,39.0,37.0,35.0,35.0,31.0,31.0,35.0,38.0
"Immunic, Inc.",Healthcare,Biotechnology,US,IMUX,9.0,5.0,11.0,9.0,7.0,6.0,5.0,5.0,3.0,5.0,9.0,6.0,1.0,10.0,8.0,12.0,20.0
Bowen Acquisition Corp,Financial Services,Shell Companies,US,BOWN,39.0,42.0,40.0,42.0,49.0,42.0,39.0,43.0,,,,,,,,,
"Lee Enterprises, Incorporated",Communication Services,Publishing,US,LEE,26.0,23.0,14.0,65.0,32.0,22.0,19.0,23.0,35.0,97.0,99.0,98.0,98.0,99.0,98.0,99.0,99.0
"Smart Sand, Inc.",Energy,Oil & Gas Equipment & Services,US,SND,50.0,82.0,85.0,98.0,15.0,10.0,90.0,82.0,27.0,96.0,94.0,94.0,5.0,15.0,71.0,39.0,35.0
Canterbury Park Holding Corporation,Consumer Cyclical,"Gambling, Resorts & Casinos",US,CPHC,79.0,58.0,92.0,69.0,43.0,33.0,30.0,58.0,64.0,86.0,43.0,13.0,46.0,65.0,42.0,35.0,28.0
Homerun Resources Inc.,Basic Materials,Gold,CA,HMR.V,34.0,28.0,31.0,36.0,28.0,35.0,27.0,29.0,12.0,10.0,23.0,35.0,15.0,3.0,9.0,,
"Leap Therapeutics, Inc.",Healthcare,Biotechnology,US,LPTX,10.0,10.0,9.0,7.0,6.0,13.0,4.0,10.0,5.0,16.0,9.0,2.0,3.0,5.0,6.0,14.0,11.0
Milestone Pharmaceuticals Inc.,Healthcare,Biotechnology,CA,MIST,14.0,8.0,15.0,16.0,12.0,8.0,12.0,8.0,13.0,16.0,7.0,11.0,23.0,28.0,,,
"Fractyl Health, Inc. Common Stock",Healthcare,Biotechnology,US,GUTS,10.0,28.0,9.0,13.0,24.0,29.0,29.0,28.0,30.0,25.0,22.0,24.0,,,,,
"Anixa Biosciences, Inc.",Healthcare,Biotechnology,US,ANIX,25.0,29.0,25.0,31.0,34.0,27.0,31.0,29.0,35.0,29.0,11.0,21.0,23.0,11.0,19.0,55.0,24.0
Vista Gold Corp.,Basic Materials,Gold,US,VGZ.TO,25.0,23.0,31.0,28.0,31.0,23.0,27.0,23.0,23.0,15.0,19.0,17.0,14.0,13.0,19.0,89.0,8.0
"MediciNova, Inc.",Healthcare,Biotechnology,US,MNOV,0.0,25.0,0.0,21.0,19.0,35.0,31.0,24.0,24.0,22.0,23.0,27.0,30.0,26.0,24.0,20.0,46.0
DATA Communications Management Corp.,Industrials,Specialty Business Services,CA,DCM.TO,88.0,95.0,47.0,59.0,77.0,89.0,83.0,95.0,97.0,98.0,100.0,2.0,97.0,15.0,97.0,100.0,99.0
Karyopharm Therapeutics Inc.,Healthcare,Biotechnology,US,KPTI,6.0,6.0,8.0,4.0,5.0,7.0,6.0,6.0,9.0,9.0,11.0,13.0,9.0,10.0,8.0,11.0,24.0
"Airgain, Inc.",Technology,Communication Equipment,US,AIRG,28.0,25.0,29.0,29.0,31.0,17.0,62.0,25.0,69.0,17.0,49.0,48.0,43.0,35.0,83.0,56.0,47.0
Payfare Inc.,Technology,Software - Infrastructure,CA,PAY.TO,23.0,67.0,87.0,84.0,78.0,11.0,61.0,68.0,55.0,27.0,39.0,34.0,27.0,28.0,33.0,,
Ceres Global Ag Corp.,Industrials,Specialty Business Services,US,CRP.TO,58.0,58.0,96.0,99.0,100.0,1.0,94.0,99.0,99.0,7.0,78.0,7.0,99.0,56.0,8.0,5.0,99.0
"Synchronoss Technologies, Inc.",Technology,Software - Infrastructure,US,SNCR,85.0,37.0,90.0,95.0,22.0,15.0,60.0,37.0,8.0,16.0,15.0,70.0,30.0,32.0,40.0,40.0,39.0
ReneSola Ltd,Energy,Solar,US,SOL,15.0,17.0,15.0,15.0,14.0,26.0,25.0,17.0,16.0,27.0,25.0,99.0,2.0,2.0,97.0,19.0,2.0
Concord Acquisition Corp II,Financial Services,Shell Companies,US,CNDA,35.0,38.0,43.0,38.0,48.0,39.0,39.0,39.0,45.0,41.0,,,,,,,
"PetMed Express, Inc.",Healthcare,Medical - Pharmaceuticals,US,PETS,37.0,41.0,91.0,11.0,94.0,26.0,34.0,72.0,60.0,70.0,69.0,84.0,60.0,86.0,38.0,83.0,68.0
"SR Bancorp, Inc. Common stock",Financial Services,Banks - Regional,US,SRBK,68.0,32.0,66.0,93.0,61.0,31.0,14.0,51.0,51.0,56.0,,,,,,,
Vuzix Corporation,Technology,Consumer Electronics,US,VUZI,18.0,14.0,18.0,14.0,10.0,16.0,19.0,13.0,19.0,24.0,23.0,6.0,13.0,12.0,12.0,16.0,16.0
FutureTech II Acquisition Corp.,Financial Services,Shell Companies,US,FTII,35.0,38.0,35.0,39.0,40.0,40.0,37.0,39.0,45.0,44.0,,,,,,,
Territorial Bancorp Inc.,Financial Services,Banks - Regional,US,TBNK,30.0,75.0,18.0,93.0,11.0,76.0,29.0,75.0,70.0,70.0,77.0,79.0,80.0,76.0,71.0,72.0,77.0
Nations Royalty Corp.,Financial Services,Asset Management,CA,NRC.V,36.0,36.0,20.0,40.0,43.0,33.0,44.0,44.0,47.0,44.0,41.0,15.0,10.0,7.0,,,
908 Devices Inc.,Healthcare,Medical - Devices,US,MASS,14.0,28.0,18.0,15.0,20.0,36.0,27.0,28.0,27.0,27.0,43.0,35.0,34.0,,,,
Direct Selling Acquisition Corp.,Financial Services,Shell Companies,US,DSAQ,31.0,36.0,48.0,27.0,48.0,28.0,39.0,36.0,45.0,40.0,,,,,,,
"Nuvectis Pharma, Inc.",Healthcare,Biotechnology,US,NVCT,20.0,23.0,26.0,25.0,25.0,25.0,30.0,23.0,22.0,9.0,42.0,,,,,,
"Harvard Bioscience, Inc.",Healthcare,Medical - Instruments & Supplies,US,HBIO,43.0,65.0,30.0,31.0,57.0,63.0,70.0,65.0,45.0,43.0,64.0,72.0,46.0,40.0,55.0,30.0,46.0
Skillz Inc.,Technology,Electronic Gaming & Multimedia,US,SKLZ,40.0,8.0,11.0,99.0,22.0,13.0,7.0,8.0,6.0,23.0,35.0,35.0,36.0,,,,
"Identiv, Inc.",Technology,Computer Hardware,US,INVE,26.0,37.0,12.0,34.0,41.0,69.0,36.0,38.0,30.0,42.0,29.0,43.0,17.0,9.0,10.0,2.0,17.0
PhenixFIN Corporation,Financial Services,Asset Management,US,PFX,17.0,15.0,13.0,8.0,96.0,17.0,16.0,15.0,12.0,99.0,98.0,98.0,89.0,79.0,96.0,31.0,9.0
Stack Capital Group Inc.,Financial Services,Asset Management,CA,STCK.TO,20.0,29.0,35.0,25.0,10.0,38.0,23.0,29.0,6.0,4.0,,,,,,,
"Annovis Bio, Inc.",Healthcare,Biotechnology,US,ANVS,0.0,16.0,0.0,18.0,18.0,18.0,14.0,16.0,21.0,22.0,17.0,34.0,33.0,32.0,,,
"Assembly Biosciences, Inc.",Healthcare,Biotechnology,US,ASMB,95.0,98.0,9.0,6.0,5.0,100.0,4.0,98.0,4.0,22.0,29.0,35.0,34.0,40.0,29.0,32.0,29.0
The Cato Corporation,Consumer Cyclical,Apparel - Retail,US,CATO,14.0,26.0,66.0,78.0,12.0,13.0,89.0,35.0,89.0,12.0,84.0,93.0,80.0,76.0,71.0,77.0,81.0
"Comstock Holding Companies, Inc.",Real Estate,Real Estate - Diversified,US,CHCI,89.0,94.0,78.0,74.0,23.0,98.0,83.0,94.0,92.0,94.0,85.0,99.0,100.0,99.0,1.0,99.0,9.0
Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,US,ORMP,31.0,29.0,34.0,29.0,16.0,29.0,34.0,,32.0,28.0,10.0,10.0,12.0,22.0,64.0,20.0,25.0
"TPI Composites, Inc.",Industrials,Industrial - Machinery,US,TPIC,6.0,8.0,25.0,6.0,3.0,13.0,7.0,8.0,19.0,17.0,32.0,28.0,22.0,70.0,81.0,44.0,14.0
Regulus Therapeutics Inc.,Healthcare,Biotechnology,US,RGLS,13.0,5.0,13.0,13.0,11.0,5.0,5.0,5.0,4.0,1.0,7.0,2.0,1.0,2.0,4.0,16.0,22.0
Cartica Acquisition Corp,Financial Services,Shell Companies,US,CITE,36.0,40.0,38.0,36.0,45.0,41.0,40.0,40.0,42.0,43.0,,,,,,,
"Assertio Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,ASRT,94.0,99.0,39.0,93.0,96.0,89.0,59.0,99.0,97.0,72.0,1.0,99.0,97.0,91.0,68.0,87.0,22.0
Canna-Global Acquisition Corp,Financial Services,Shell Companies,US,CNGL,35.0,37.0,35.0,42.0,49.0,33.0,37.0,38.0,46.0,42.0,,,,,,,
Veru Inc.,Healthcare,Biotechnology,US,VERU,15.0,4.0,19.0,19.0,13.0,9.0,7.0,4.0,33.0,32.0,33.0,26.0,14.0,43.0,21.0,26.0,58.0
Satellos Bioscience Inc.,Healthcare,Biotechnology,CA,MSCL.TO,15.0,13.0,13.0,13.0,10.0,11.0,14.0,12.0,7.0,10.0,24.0,16.0,,,,,
"Quince Therapeutics, Inc.",Healthcare,Biotechnology,US,QNCX,13.0,11.0,7.0,5.0,7.0,9.0,10.0,10.0,2.0,12.0,20.0,27.0,32.0,31.0,,,
Iron Horse Acquisitions Corp. Common Stock,Financial Services,Shell Companies,US,IROH,38.0,41.0,36.0,42.0,44.0,41.0,43.0,42.0,47.0,43.0,,,,,,,
"Cabaletta Bio, Inc.",Healthcare,Biotechnology,US,CABA,8.0,30.0,13.0,18.0,27.0,29.0,28.0,30.0,19.0,5.0,15.0,24.0,28.0,39.0,,,
DP Cap Acquisition Corp I,Financial Services,Shell Companies,US,DPCS,37.0,41.0,34.0,38.0,47.0,41.0,41.0,41.0,46.0,41.0,,,,,,,
Flag Ship Acquisition Corp. Unit,Financial Services,Shell Companies,US,FSHPU,38.0,40.0,40.0,0.0,43.0,40.0,40.0,41.0,43.0,39.0,40.0,41.0,,,,,
"Purple Innovation, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,PRPL,13.0,8.0,44.0,13.0,11.0,20.0,10.0,8.0,20.0,18.0,56.0,91.0,4.0,14.0,14.0,34.0,46.0
Comtech Telecommunications Corp.,Technology,Communication Equipment,US,CMTL,8.0,7.0,7.0,11.0,7.0,18.0,25.0,27.0,32.0,20.0,82.0,81.0,66.0,93.0,57.0,56.0,71.0
FAT Brands Inc.,Consumer Cyclical,Restaurants,US,FAT,7.0,9.0,10.0,5.0,5.0,6.0,15.0,9.0,6.0,23.0,10.0,76.0,58.0,49.0,47.0,57.0,
"Rekor Systems, Inc.",Technology,Software - Infrastructure,US,REKR,13.0,20.0,12.0,15.0,21.0,25.0,21.0,20.0,7.0,20.0,17.0,8.0,8.0,20.0,33.0,40.0,41.0
Markforged Holding Corporation,Technology,Computer Hardware,US,MKFG,10.0,34.0,29.0,30.0,43.0,36.0,38.0,34.0,35.0,39.0,38.0,35.0,,,,,
"HilleVax, Inc.",Healthcare,Biotechnology,US,HLVX,6.0,21.0,9.0,21.0,17.0,24.0,17.0,21.0,26.0,34.0,39.0,40.0,,,,,
Real Estate Split Corp.,Financial Services,Asset Management,CA,RS.TO,14.0,9.0,40.0,43.0,51.0,43.0,43.0,9.0,5.0,2.0,1.0,,,,,,
Augusta Gold Corp.,Basic Materials,Gold,CA,G.TO,30.0,22.0,28.0,23.0,40.0,31.0,27.0,22.0,11.0,12.0,22.0,30.0,34.0,31.0,34.0,35.0,26.0
PowerUp Acquisition Corp.,Financial Services,Shell Companies,US,PWUP,32.0,41.0,42.0,37.0,30.0,41.0,41.0,41.0,45.0,44.0,,,,,,,
"Upland Software, Inc.",Technology,Software - Application,US,UPLD,95.0,98.0,89.0,95.0,94.0,90.0,96.0,98.0,86.0,77.0,54.0,48.0,46.0,47.0,45.0,27.0,44.0
CuriosityStream Inc.,Communication Services,Broadcasting,US,CURI,53.0,9.0,71.0,86.0,71.0,13.0,14.0,9.0,7.0,8.0,18.0,7.0,14.0,,,,
DT Cloud Star Acquisition Corporation,Financial Services,Shell Companies,US,DTSQU,40.0,42.0,44.0,33.0,42.0,43.0,43.0,43.0,47.0,,,,,,,,
Nano One Materials Corp.,Basic Materials,Chemicals - Specialty,CA,NANO.TO,13.0,22.0,17.0,19.0,21.0,21.0,24.0,22.0,34.0,31.0,35.0,28.0,29.0,24.0,15.0,15.0,12.0
"MDB Capital Holdings, LLC Class A common",Financial Services,Financial - Capital Markets,US,MDBH,21.0,27.0,22.0,17.0,28.0,28.0,28.0,27.0,31.0,24.0,77.0,,,,,,
STLLR Gold Inc.,Basic Materials,Gold,CA,STLR.TO,13.0,16.0,17.0,20.0,13.0,16.0,17.0,16.0,22.0,20.0,24.0,18.0,12.0,17.0,27.0,,
illumin Holdings Inc.,Communication Services,Advertising Agencies,CA,ILLM.TO,39.0,27.0,32.0,54.0,83.0,24.0,92.0,28.0,40.0,74.0,50.0,15.0,12.0,12.0,21.0,19.0,5.0
"Inotiv, Inc.",Healthcare,Medical - Diagnostics & Research,US,NOTV,24.0,44.0,4.0,87.0,10.0,97.0,36.0,45.0,27.0,40.0,15.0,15.0,91.0,75.0,27.0,58.0,76.0
23andMe Holding Co.,Healthcare,Medical - Diagnostics & Research,US,ME,5.0,33.0,5.0,6.0,15.0,23.0,9.0,19.0,26.0,33.0,19.0,27.0,,,,,
Generation Bio Co.,Healthcare,Biotechnology,US,GBIO,6.0,9.0,11.0,10.0,10.0,5.0,11.0,9.0,10.0,8.0,15.0,23.0,22.0,,,,
