Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"NeuroMetrix, Inc.",Healthcare,Medical - Devices,US,NURO,69.0,74.0,83.0,68.0,48.0,75.0,86.0,75.0,91.0,74.0,86.0,83.0,100.0,79.0,81.0,90.0,80.0
"Soligenix, Inc.",Healthcare,Biotechnology,US,SNGX,84.0,91.0,92.0,83.0,49.0,80.0,91.0,91.0,75.0,74.0,50.0,65.0,68.0,75.0,92.0,55.0,
"AEye, Inc.",Consumer Cyclical,Auto - Parts,US,LIDR,43.0,42.0,65.0,60.0,56.0,41.0,44.0,42.0,54.0,59.0,55.0,100.0,17.0,,,,
"Art's-Way Manufacturing Co., Inc.",Industrials,Agricultural - Machinery,US,ARTW,2.0,5.0,1.0,1.0,25.0,6.0,6.0,6.0,98.0,2.0,36.0,5.0,34.0,9.0,1.0,11.0,90.0
LQR House Inc.,Consumer Defensive,Beverages - Wineries & Distilleries,US,LQR,10.0,41.0,19.0,41.0,43.0,66.0,53.0,40.0,36.0,54.0,,,,,,,
Synex Renewable Energy Corporation,Utilities,Renewable Utilities,CA,SXI.TO,43.0,38.0,52.0,45.0,3.0,5.0,47.0,19.0,5.0,25.0,5.0,15.0,15.0,99.0,100.0,9.0,2.0
"Carver Bancorp, Inc.",Financial Services,Banks - Regional,US,CARV,84.0,94.0,89.0,79.0,0.0,99.0,96.0,97.0,3.0,7.0,11.0,92.0,5.0,13.0,1.0,99.0,98.0
"Tenon Medical, Inc.",Healthcare,Medical - Devices,US,TNON,52.0,59.0,57.0,46.0,46.0,67.0,75.0,61.0,47.0,34.0,23.0,37.0,,,,,
Draganfly Inc.,Industrials,Aerospace & Defense,CA,DPRO,52.0,61.0,,16.0,86.0,17.0,53.0,64.0,41.0,94.0,44.0,30.0,36.0,73.0,,,
"Reed's, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,US,REED,18.0,23.0,14.0,26.0,87.0,23.0,87.0,23.0,63.0,79.0,67.0,85.0,75.0,24.0,44.0,33.0,3.0
"Verb Technology Company, Inc.",Technology,Software - Application,US,VERB,71.0,35.0,63.0,90.0,46.0,67.0,45.0,34.0,30.0,54.0,50.0,40.0,34.0,25.0,35.0,36.0,58.0
"Collective Audience, Inc.",Technology,Software - Application,US,CAUD,50.0,68.0,42.0,36.0,75.0,5.0,19.0,70.0,33.0,22.0,78.0,,,,,,
"The Real Good Food Company, Inc.",Consumer Defensive,Packaged Foods,US,RGF,93.0,97.0,43.0,92.0,98.0,10.0,98.0,,98.0,68.0,41.0,43.0,,,,,
"Biotricity, Inc.",Healthcare,Medical - Devices,US,BTCY,30.0,35.0,32.0,32.0,28.0,46.0,51.0,55.0,37.0,51.0,55.0,47.0,42.0,39.0,35.0,30.0,18.0
Aberdeen International Inc.,Financial Services,Asset Management,CA,AAB.TO,13.0,8.0,16.0,24.0,13.0,18.0,17.0,18.0,58.0,7.0,8.0,14.0,16.0,21.0,14.0,25.0,12.0
"Applied DNA Sciences, Inc.",Healthcare,Medical - Diagnostics & Research,US,APDN,94.0,43.0,5.0,53.0,98.0,68.0,38.0,44.0,87.0,63.0,73.0,63.0,45.0,48.0,65.0,45.0,54.0
"Coeptis Therapeutics Holdings, Inc.",Healthcare,Biotechnology,US,COEPW,46.0,27.0,78.0,36.0,45.0,45.0,32.0,27.0,13.0,16.0,22.0,100.0,,,,,
Ryvyl Inc.,Technology,Software - Infrastructure,US,RVYL,4.0,4.0,4.0,79.0,1.0,13.0,6.0,4.0,17.0,80.0,52.0,14.0,2.0,99.0,4.0,81.0,97.0
"Super League Enterprise, Inc.",Communication Services,Internet Content & Information,US,SLE,32.0,35.0,47.0,69.0,48.0,28.0,86.0,34.0,19.0,83.0,61.0,37.0,38.0,50.0,53.0,,
FGI Industries Ltd.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,FGI,100.0,93.0,91.0,97.0,100.0,98.0,2.0,94.0,20.0,7.0,91.0,67.0,,,,,
"Galecto, Inc.",Healthcare,Biotechnology,US,GLTO,86.0,77.0,70.0,57.0,76.0,93.0,83.0,77.0,49.0,80.0,86.0,40.0,71.0,,,,
"Patriot National Bancorp, Inc.",Financial Services,Banks - Regional,US,PNBK,6.0,96.0,3.0,100.0,5.0,5.0,97.0,96.0,90.0,92.0,3.0,99.0,92.0,95.0,95.0,96.0,91.0
"XWELL, Inc.",Consumer Cyclical,Personal Products & Services,US,XWEL,51.0,41.0,55.0,25.0,88.0,46.0,36.0,40.0,56.0,99.0,26.0,14.0,27.0,36.0,33.0,29.0,26.0
BloomZ Inc. Ordinary Shares,Communication Services,Entertainment,US,BLMZ,96.0,96.0,100.0,0.0,0.0,100.0,100.0,96.0,100.0,100.0,,,,,,,
"Ontrak, Inc.",Healthcare,Medical - Healthcare Information Services,US,OTRK,41.0,39.0,31.0,35.0,51.0,53.0,30.0,39.0,32.0,51.0,26.0,49.0,46.0,45.0,31.0,56.0,21.0
"Polar Power, Inc.",Industrials,Electrical Equipment & Parts,US,POLA,44.0,37.0,1.0,5.0,31.0,28.0,23.0,36.0,91.0,99.0,47.0,41.0,98.0,96.0,24.0,100.0,9.0
"CNS Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,CNSP,64.0,55.0,84.0,46.0,64.0,46.0,57.0,56.0,50.0,75.0,59.0,77.0,20.0,25.0,,,
Crown ElectroKinetics Corp.,Basic Materials,Chemicals - Specialty,US,CRKN,50.0,98.0,52.0,23.0,93.0,19.0,19.0,,58.0,10.0,14.0,78.0,100.0,,,,
"XTI Aerospace, Inc.",Industrials,Aerospace & Defense,US,XTIA,34.0,45.0,88.0,30.0,70.0,26.0,70.0,45.0,39.0,32.0,54.0,28.0,89.0,17.0,21.0,,
"Actelis Networks, Inc.",Technology,Communication Equipment,US,ASNS,92.0,87.0,98.0,100.0,17.0,65.0,95.0,85.0,52.0,30.0,24.0,,,,,,
"Biora Therapeutics, Inc.",Healthcare,Biotechnology,US,BIOR,20.0,32.0,4.0,5.0,97.0,76.0,23.0,31.0,94.0,75.0,71.0,56.0,37.0,,,,
"VerifyMe, Inc.",Industrials,Security & Protection Services,US,VRME,5.0,6.0,20.0,6.0,17.0,100.0,23.0,7.0,17.0,8.0,26.0,48.0,67.0,28.0,64.0,51.0,24.0
Big Rock Brewery Inc.,Consumer Defensive,Beverages - Alcoholic,CA,BR.TO,35.0,61.0,16.0,41.0,57.0,1.0,88.0,63.0,17.0,8.0,1.0,36.0,100.0,6.0,0.0,7.0,2.0
Wellfield Technologies Inc.,Technology,Software - Application,CA,WFLD.V,,,,,,,,,,,,,,,,,
"Exela Technologies, Inc.",Technology,Software - Application,US,XELA,5.0,7.0,,7.0,80.0,7.0,8.0,8.0,18.0,59.0,20.0,20.0,16.0,14.0,15.0,90.0,
Intelligent Bio Solutions Inc.,Healthcare,Medical - Diagnostics & Research,US,INBS,79.0,76.0,66.0,79.0,60.0,90.0,45.0,51.0,29.0,95.0,20.0,58.0,88.0,59.0,,,
"ABVC BioPharma, Inc.",Healthcare,Biotechnology,US,ABVC,21.0,32.0,8.0,74.0,20.0,29.0,35.0,32.0,31.0,43.0,36.0,62.0,25.0,31.0,57.0,14.0,0.0
Scandium International Mining Corp.,Basic Materials,Industrial Materials,US,SCY.TO,85.0,1.0,,100.0,53.0,75.0,2.0,1.0,7.0,18.0,16.0,44.0,47.0,45.0,58.0,58.0,72.0
"Inspire Veterinary Partners, Inc.",Consumer Cyclical,Personal Products & Services,US,IVP,52.0,23.0,92.0,12.0,65.0,31.0,32.0,22.0,39.0,56.0,81.0,,,,,,
"Presidio Property Trust, Inc.",Real Estate,REIT - Diversified,US,SQFT,10.0,17.0,14.0,16.0,24.0,14.0,20.0,16.0,45.0,4.0,5.0,99.0,22.0,6.0,5.0,8.0,3.0
Kelso Technologies Inc.,Industrials,Railroads,CA,KLS.TO,37.0,16.0,8.0,6.0,67.0,17.0,5.0,16.0,8.0,45.0,89.0,87.0,99.0,30.0,37.0,93.0,86.0
Brainstorm Cell Therapeutics Inc.,Healthcare,Biotechnology,US,BCLI,59.0,90.0,85.0,45.0,64.0,53.0,98.0,90.0,63.0,84.0,87.0,41.0,76.0,37.0,87.0,75.0,40.0
"Syros Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,SYRS,79.0,47.0,97.0,83.0,100.0,39.0,59.0,46.0,98.0,84.0,51.0,64.0,49.0,66.0,64.0,63.0,72.0
"Plus Therapeutics, Inc.",Healthcare,Biotechnology,US,PSTV,68.0,78.0,86.0,30.0,87.0,46.0,56.0,77.0,45.0,53.0,75.0,39.0,81.0,64.0,73.0,87.0,63.0
Almaden Minerals Ltd.,Basic Materials,Gold,CA,AMM.TO,13.0,10.0,4.0,29.0,37.0,20.0,30.0,10.0,15.0,40.0,31.0,40.0,41.0,39.0,47.0,97.0,19.0
"Edesa Biotech, Inc.",Healthcare,Biotechnology,CA,EDSA,58.0,60.0,43.0,67.0,61.0,73.0,71.0,62.0,49.0,82.0,58.0,94.0,76.0,76.0,74.0,93.0,41.0
"Hyperscale Data, Inc.",Industrials,Aerospace & Defense,US,GPUS,,,,,,,,,,,,,,,,,
"Greenwave Technology Solutions, Inc.",Industrials,Waste Management,US,GWAV,93.0,11.0,23.0,5.0,38.0,13.0,27.0,11.0,12.0,10.0,14.0,16.0,,,,,
MGO Global Inc. Common Stock,Communication Services,Advertising Agencies,US,MGOL,90.0,80.0,85.0,37.0,5.0,38.0,77.0,79.0,46.0,56.0,35.0,,,,,,
"Lendway, Inc.",Communication Services,Advertising Agencies,US,LDWY,8.0,19.0,99.0,2.0,5.0,3.0,6.0,18.0,88.0,65.0,28.0,37.0,99.0,3.0,95.0,,
"Nauticus Robotics, Inc.",Industrials,Aerospace & Defense,US,KITT,53.0,31.0,92.0,88.0,1.0,27.0,25.0,31.0,11.0,23.0,41.0,75.0,,,,,
"GT Biopharma, Inc.",Healthcare,Biotechnology,US,GTBP,77.0,89.0,62.0,70.0,92.0,62.0,60.0,89.0,54.0,20.0,23.0,18.0,20.0,18.0,12.0,24.0,15.0
"Energy Focus, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,EFOI,42.0,39.0,64.0,83.0,18.0,26.0,86.0,38.0,47.0,89.0,34.0,75.0,60.0,40.0,80.0,41.0,21.0
"Evoke Pharma, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,US,EVOK,68.0,44.0,51.0,44.0,90.0,49.0,48.0,43.0,60.0,91.0,39.0,65.0,78.0,57.0,64.0,74.0,68.0
"ATI Physical Therapy, Inc.",Healthcare,Medical - Care Facilities,US,ATIP,38.0,17.0,22.0,3.0,97.0,7.0,61.0,16.0,14.0,10.0,0.0,99.0,12.0,,,,
Amesite Inc.,Technology,Software - Application,US,AMST,46.0,43.0,46.0,40.0,36.0,79.0,55.0,59.0,53.0,23.0,49.0,44.0,23.0,,,,
"TransCode Therapeutics, Inc.",Healthcare,Biotechnology,US,RNAZ,83.0,79.0,92.0,34.0,81.0,88.0,51.0,79.0,30.0,56.0,20.0,50.0,50.0,,,,
"Wheeler Real Estate Investment Trust, Inc.",Real Estate,REIT - Retail,US,WHLR,4.0,1.0,13.0,4.0,6.0,39.0,13.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,46.0,35.0
"Adial Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,ADIL,41.0,79.0,48.0,65.0,25.0,54.0,80.0,78.0,67.0,42.0,50.0,56.0,27.0,33.0,51.0,46.0,
ENGlobal Corporation,Industrials,Engineering & Construction,US,ENG,21.0,25.0,4.0,86.0,8.0,38.0,3.0,25.0,56.0,98.0,65.0,4.0,47.0,30.0,0.0,13.0,50.0
"Cutera, Inc.",Healthcare,Medical - Devices,US,CUTR,70.0,66.0,51.0,60.0,91.0,67.0,62.0,67.0,61.0,38.0,51.0,24.0,17.0,36.0,58.0,31.0,33.0
"Sharps Technology, Inc.",Healthcare,Medical - Instruments & Supplies,US,STSS,74.0,68.0,72.0,56.0,93.0,67.0,80.0,69.0,1.0,43.0,60.0,59.0,,,,,
Gamelancer Media Corp.,Technology,Electronic Gaming & Multimedia,CA,VRTS.TO,13.0,13.0,9.0,83.0,12.0,40.0,24.0,13.0,34.0,26.0,4.0,14.0,,,,,
Avant Brands Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,CA,AVNT.TO,5.0,3.0,29.0,5.0,6.0,12.0,94.0,2.0,30.0,27.0,12.0,71.0,45.0,24.0,40.0,5.0,20.0
Marin Software Incorporated,Technology,Software - Application,US,MRIN,48.0,45.0,76.0,56.0,50.0,40.0,80.0,45.0,83.0,40.0,33.0,18.0,33.0,22.0,5.0,27.0,57.0
"Xenetic Biosciences, Inc.",Healthcare,Biotechnology,US,XBIO,53.0,82.0,80.0,31.0,69.0,59.0,71.0,81.0,51.0,66.0,32.0,34.0,75.0,11.0,22.0,36.0,66.0
"GRI Bio, Inc.",Healthcare,Biotechnology,US,GRI,92.0,50.0,81.0,69.0,81.0,96.0,50.0,50.0,21.0,34.0,55.0,65.0,41.0,,,,
"Ainos, Inc.",Healthcare,Biotechnology,US,AIMD,34.0,25.0,38.0,43.0,38.0,35.0,28.0,25.0,17.0,23.0,27.0,43.0,62.0,66.0,58.0,54.0,70.0
Snow Lake Resources Ltd.,Basic Materials,Industrial Materials,CA,LITM,53.0,,56.0,11.0,12.0,18.0,18.0,45.0,26.0,29.0,81.0,23.0,,,,,
"TruGolf Holdings, Inc.",Technology,Electronic Gaming & Multimedia,US,TRUG,3.0,40.0,1.0,14.0,3.0,37.0,97.0,39.0,98.0,95.0,67.0,,,,,,
"Onfolio Holdings, Inc.",Communication Services,Internet Content & Information,US,ONFO,28.0,25.0,7.0,32.0,48.0,62.0,22.0,25.0,33.0,38.0,12.0,,,,,,
"Iveda Solutions, Inc.",Industrials,Security & Protection Services,US,IVDA,86.0,59.0,96.0,90.0,72.0,58.0,97.0,61.0,96.0,38.0,14.0,10.0,55.0,68.0,44.0,73.0,39.0
Hall of Fame Resort & Entertainment Company,Communication Services,Entertainment,US,HOFV,24.0,30.0,38.0,20.0,19.0,40.0,17.0,29.0,13.0,18.0,20.0,14.0,8.0,9.0,,,
"Healthcare Triangle, Inc.",Healthcare,Medical - Healthcare Information Services,US,HCTI,6.0,16.0,9.0,42.0,12.0,12.0,4.0,15.0,19.0,88.0,7.0,99.0,,,,,
Pineapple Energy Inc.,Energy,Solar,US,PEGY,32.0,13.0,30.0,18.0,3.0,15.0,10.0,13.0,98.0,14.0,99.0,94.0,53.0,11.0,9.0,15.0,94.0
"Viracta Therapeutics, Inc.",Healthcare,Biotechnology,US,VIRX,59.0,56.0,53.0,72.0,62.0,64.0,63.0,58.0,49.0,13.0,65.0,79.0,75.0,81.0,77.0,86.0,76.0
Visionary Holdings Inc.,Consumer Defensive,Education & Training Services,CA,GV,2.0,1.0,59.0,11.0,4.0,18.0,1.0,5.0,100.0,94.0,90.0,91.0,82.0,94.0,89.0,1.0,91.0
Urgent.ly Inc. Common Stock,Technology,Software - Application,US,ULY,3.0,2.0,61.0,65.0,51.0,11.0,19.0,2.0,39.0,82.0,,,,,,,
Karnalyte Resources Inc.,Basic Materials,Agricultural Inputs,CA,KRN.TO,45.0,7.0,57.0,84.0,26.0,15.0,55.0,7.0,30.0,83.0,35.0,49.0,44.0,84.0,58.0,65.0,16.0
Biofrontera Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,US,BFRI,92.0,89.0,28.0,99.0,26.0,4.0,28.0,89.0,100.0,50.0,86.0,99.0,,,,,
Crown Capital Partners Inc.,Financial Services,Financial - Credit Services,CA,CRWN.TO,2.0,2.0,4.0,4.0,4.0,14.0,2.0,3.0,7.0,98.0,100.0,99.0,98.0,97.0,87.0,1.0,99.0
"DatChat, Inc.",Technology,Software - Application,US,DATS,79.0,55.0,57.0,80.0,85.0,77.0,62.0,57.0,42.0,56.0,86.0,22.0,28.0,21.0,32.0,69.0,18.0
"Alzamend Neuro, Inc.",Healthcare,Biotechnology,US,ALZN,61.0,60.0,81.0,89.0,54.0,44.0,73.0,37.0,35.0,29.0,38.0,23.0,95.0,72.0,28.0,,
"Sintx Technologies, Inc.",Healthcare,Medical - Devices,US,SINT,70.0,92.0,38.0,74.0,98.0,87.0,71.0,92.0,43.0,84.0,91.0,92.0,89.0,35.0,35.0,34.0,37.0
"Kindly MD, Inc.",Healthcare,Medical - Equipment & Services,US,KDLY,61.0,20.0,79.0,48.0,53.0,53.0,14.0,20.0,12.0,61.0,,,,,,,
"Hoth Therapeutics, Inc.",Healthcare,Biotechnology,US,HOTH,82.0,87.0,58.0,72.0,60.0,94.0,58.0,85.0,55.0,64.0,69.0,48.0,70.0,21.0,,,
"Salem Media Group, Inc.",Communication Services,Broadcasting,US,SALM,11.0,1.0,12.0,30.0,14.0,79.0,11.0,,1.0,31.0,6.0,5.0,0.0,85.0,98.0,97.0,98.0
Orgenesis Inc.,Healthcare,Biotechnology,US,ORGS,29.0,19.0,9.0,44.0,36.0,18.0,11.0,20.0,98.0,94.0,64.0,40.0,74.0,26.0,34.0,46.0,22.0
Grid Battery Metals Inc.,Basic Materials,Industrial Materials,CA,CELL.V,94.0,95.0,75.0,87.0,20.0,8.0,10.0,2.0,12.0,72.0,63.0,,,,,,
Invesque Inc.,Real Estate,Real Estate - Services,CA,IVQ.TO,4.0,3.0,8.0,12.0,9.0,21.0,99.0,4.0,6.0,7.0,8.0,2.0,2.0,97.0,94.0,10.0,10.0
"Allarity Therapeutics, Inc.",Healthcare,Biotechnology,US,ALLR,62.0,4.0,40.0,98.0,29.0,76.0,77.0,5.0,88.0,34.0,93.0,53.0,,,,,
Golden Minerals Company,Basic Materials,Other Precious Metals,US,AUMN.TO,89.0,87.0,,90.0,25.0,,54.0,85.0,84.0,6.0,86.0,64.0,98.0,30.0,47.0,35.0,81.0
Harbor PanAgora Dynamic Large Cap Core ETF ,Financial Services,Asset Management,US,INFO,87.0,90.0,50.0,93.0,94.0,91.0,96.0,,,90.0,92.0,99.0,98.0,97.0,98.0,97.0,95.0
"Kaival Brands Innovations Group, Inc.",Consumer Defensive,Tobacco,US,KAVL,7.0,18.0,36.0,5.0,8.0,20.0,19.0,17.0,27.0,84.0,96.0,7.0,17.0,,,,
"Biomerica, Inc.",Healthcare,Medical - Devices,US,BMRA,62.0,69.0,77.0,53.0,63.0,47.0,92.0,55.0,11.0,61.0,96.0,79.0,67.0,64.0,23.0,91.0,96.0
Clearmind Medicine Inc.,Healthcare,Biotechnology,CA,CMND,46.0,22.0,46.0,85.0,74.0,28.0,96.0,22.0,35.0,47.0,89.0,44.0,42.0,96.0,,,
"Nuwellis, Inc.",Healthcare,Medical - Devices,US,NUWE,55.0,69.0,7.0,28.0,52.0,43.0,89.0,69.0,87.0,72.0,88.0,76.0,73.0,72.0,82.0,72.0,75.0
"Upexi, Inc.",Communication Services,Internet Content & Information,US,UPXI,23.0,3.0,23.0,15.0,89.0,29.0,16.0,4.0,7.0,81.0,53.0,97.0,,,,,
"Silver Bull Resources, Inc.",Basic Materials,Industrial Materials,CA,SVB.TO,97.0,39.0,2.0,95.0,96.0,4.0,45.0,39.0,26.0,48.0,72.0,89.0,64.0,79.0,51.0,23.0,51.0
"Aethlon Medical, Inc.",Healthcare,Medical - Devices,US,AEMD,7.0,60.0,14.0,46.0,74.0,57.0,70.0,68.0,78.0,67.0,65.0,52.0,55.0,35.0,75.0,60.0,20.0
"Organovo Holdings, Inc.",Healthcare,Biotechnology,US,ONVO,73.0,82.0,78.0,67.0,62.0,77.0,60.0,48.0,49.0,59.0,62.0,59.0,69.0,62.0,57.0,51.0,49.0
Janover Inc.,Technology,Software - Infrastructure,US,JNVR,64.0,28.0,62.0,65.0,80.0,47.0,29.0,28.0,58.0,10.0,89.0,,,,,,
"Sidus Space, Inc.",Industrials,Aerospace & Defense,US,SIDU,62.0,59.0,52.0,39.0,89.0,46.0,74.0,59.0,41.0,43.0,88.0,47.0,,,,,
Bri-Chem Corp.,Energy,Oil & Gas Equipment & Services,CA,BRY.TO,1.0,98.0,1.0,2.0,94.0,1.0,99.0,98.0,4.0,1.0,1.0,0.0,16.0,2.0,1.0,1.0,10.0
Singularity Future Technology Ltd.,Industrials,Integrated Freight & Logistics,US,SGLY,49.0,66.0,15.0,8.0,3.0,97.0,69.0,90.0,6.0,39.0,21.0,48.0,0.0,66.0,16.0,1.0,6.0
BYND Cannasoft Enterprises Inc.,Technology,Software - Infrastructure,CA,BCAN,13.0,12.0,,0.0,11.0,20.0,85.0,12.0,93.0,10.0,0.0,24.0,61.0,,,,
Cascadia Minerals Ltd.,Basic Materials,Other Precious Metals,CA,CAM.V,,,,,,,,,,,,,,,,,
Carmell Therapeutics Corporation,Healthcare,Biotechnology,US,CTCX,30.0,32.0,6.0,26.0,20.0,6.0,33.0,31.0,23.0,16.0,,,,,,,
Expion360 Inc.,Industrials,Electrical Equipment & Parts,US,XPON,41.0,51.0,33.0,56.0,54.0,49.0,31.0,50.0,46.0,62.0,93.0,47.0,,,,,
Jet.AI Inc.,Technology,Software - Application,US,JTAI,40.0,19.0,15.0,45.0,56.0,36.0,49.0,19.0,9.0,14.0,,,,,,,
"Ayro, Inc.",Consumer Cyclical,Auto - Manufacturers,US,AYRO,94.0,54.0,1.0,4.0,86.0,41.0,42.0,53.0,25.0,60.0,74.0,42.0,51.0,39.0,86.0,58.0,16.0
"Reborn Coffee, Inc.",Consumer Cyclical,Restaurants,US,REBN,57.0,43.0,46.0,51.0,94.0,10.0,75.0,42.0,72.0,35.0,68.0,80.0,,,,,
"Cemtrex, Inc.",Technology,Software - Infrastructure,US,CETX,13.0,17.0,9.0,4.0,96.0,7.0,17.0,16.0,93.0,0.0,38.0,7.0,35.0,25.0,94.0,93.0,4.0
"Hepion Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,HEPA,85.0,60.0,40.0,94.0,87.0,65.0,87.0,60.0,57.0,76.0,63.0,88.0,96.0,38.0,94.0,84.0,53.0
Intrusion Inc.,Technology,Software - Infrastructure,US,INTZ,82.0,34.0,75.0,87.0,48.0,78.0,36.0,33.0,69.0,72.0,67.0,82.0,91.0,0.0,62.0,41.0,2.0
"Mangoceuticals, Inc.",Healthcare,Medical - Healthcare Information Services,US,MGRX,45.0,52.0,45.0,44.0,34.0,53.0,77.0,52.0,44.0,80.0,,,,,,,
Aptevo Therapeutics Inc.,Healthcare,Biotechnology,US,APVO,76.0,38.0,75.0,80.0,70.0,72.0,81.0,38.0,5.0,58.0,95.0,87.0,83.0,0.0,32.0,67.0,74.0
Prime Dividend Corp.,Financial Services,Asset Management,CA,PDV.TO,99.0,0.0,97.0,95.0,2.0,2.0,10.0,0.0,2.0,37.0,2.0,95.0,2.0,97.0,59.0,4.0,8.0
"Digital Brands Group, Inc.",Consumer Cyclical,Apparel - Retail,US,DBGI,21.0,35.0,20.0,31.0,94.0,10.0,50.0,34.0,11.0,25.0,20.0,52.0,76.0,85.0,55.0,48.0,
"Virpax Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,VRPX,91.0,39.0,96.0,33.0,95.0,52.0,34.0,39.0,57.0,86.0,25.0,31.0,54.0,,,,
AgriFORCE Growing Systems Ltd.,Consumer Defensive,Agricultural Farm Products,CA,AGRI,21.0,34.0,23.0,20.0,33.0,34.0,29.0,33.0,94.0,52.0,47.0,69.0,47.0,,,,
CEA Industries Inc.,Industrials,Agricultural - Machinery,US,CEAD,77.0,93.0,89.0,41.0,72.0,68.0,87.0,93.0,33.0,66.0,4.0,5.0,50.0,33.0,13.0,32.0,52.0
Nickel Creek Platinum Corp.,Basic Materials,Industrial Materials,CA,NCP.TO,51.0,36.0,48.0,41.0,54.0,58.0,42.0,35.0,48.0,61.0,66.0,55.0,22.0,93.0,35.0,19.0,68.0
"Digital Ally, Inc.",Industrials,Security & Protection Services,US,DGLY,42.0,23.0,39.0,21.0,42.0,61.0,25.0,23.0,99.0,6.0,100.0,20.0,47.0,35.0,39.0,49.0,25.0
"Remark Holdings, Inc.",Technology,Software - Infrastructure,US,MARK,27.0,22.0,41.0,21.0,18.0,45.0,44.0,22.0,16.0,5.0,93.0,54.0,63.0,19.0,25.0,43.0,30.0
"Leafly Holdings, Inc.",Healthcare,Medical - Pharmaceuticals,US,LFLY,2.0,66.0,9.0,3.0,30.0,3.0,14.0,67.0,4.0,30.0,81.0,76.0,,,,,
"Aditxt, Inc.",Healthcare,Biotechnology,US,ADTX,28.0,4.0,30.0,24.0,33.0,36.0,62.0,6.0,51.0,26.0,62.0,18.0,19.0,16.0,,,
Predictive Oncology Inc.,Healthcare,Medical - Instruments & Supplies,US,POAI,65.0,71.0,51.0,73.0,60.0,69.0,79.0,70.0,19.0,39.0,27.0,30.0,44.0,37.0,53.0,93.0,36.0
"22nd Century Group, Inc.",Consumer Defensive,Tobacco,US,XXII,29.0,24.0,55.0,97.0,33.0,27.0,23.0,24.0,61.0,48.0,64.0,48.0,97.0,75.0,64.0,53.0,33.0
Yoshiharu Global Co.,Consumer Cyclical,Restaurants,US,YOSH,11.0,91.0,7.0,3.0,34.0,0.0,68.0,90.0,90.0,8.0,6.0,0.0,,,,,
"Direct Digital Holdings, Inc.",Communication Services,Advertising Agencies,US,DRCT,93.0,0.0,3.0,98.0,99.0,88.0,35.0,1.0,46.0,1.0,51.0,9.0,,,,,
"Creative Medical Technology Holdings, Inc.",Healthcare,Biotechnology,US,CELZ,77.0,91.0,68.0,69.0,62.0,78.0,72.0,91.0,50.0,6.0,9.0,18.0,20.0,28.0,50.0,41.0,46.0
180 Life Sciences Corp.,Healthcare,Biotechnology,US,ATNF,66.0,32.0,26.0,100.0,70.0,91.0,23.0,31.0,17.0,73.0,25.0,19.0,35.0,0.0,,,
"Inovalon Holdings, Inc.",Healthcare,Medical - Healthcare Information Services,US,INOV,97.0,97.0,93.0,97.0,99.0,91.0,99.0,,,,99.0,100.0,0.0,97.0,97.0,85.0,91.0
"Windtree Therapeutics, Inc.",Healthcare,Biotechnology,US,WINT,68.0,38.0,32.0,4.0,32.0,64.0,34.0,37.0,29.0,21.0,69.0,66.0,63.0,90.0,64.0,48.0,76.0
CIMG Inc.,Consumer Defensive,Packaged Foods,US,IMG,,,,,,,,,,,,,,,,,
iSpecimen Inc.,Healthcare,Medical - Diagnostics & Research,US,ISPC,39.0,31.0,51.0,50.0,50.0,10.0,60.0,30.0,42.0,80.0,10.0,45.0,41.0,,,,
Motorsport Games Inc.,Technology,Electronic Gaming & Multimedia,US,MSGM,2.0,79.0,100.0,3.0,39.0,5.0,17.0,76.0,24.0,36.0,2.0,96.0,40.0,,,,
"Getaround, Inc.",Technology,Software - Application,US,GETR,46.0,29.0,88.0,85.0,32.0,36.0,46.0,28.0,83.0,42.0,76.0,,,,,,
Versus Systems Inc.,Technology,Software - Application,CA,VS,48.0,31.0,63.0,87.0,92.0,31.0,44.0,30.0,17.0,47.0,51.0,56.0,91.0,60.0,39.0,67.0,80.0
Kidpik Corp.,Consumer Cyclical,Specialty Retail,US,PIK,6.0,6.0,12.0,44.0,28.0,11.0,17.0,6.0,65.0,95.0,71.0,78.0,,,,,
T Stamp Inc.,Technology,Software - Application,US,IDAI,66.0,83.0,94.0,41.0,59.0,51.0,100.0,80.0,31.0,51.0,34.0,60.0,74.0,41.0,,,
