Company Name,Sector,Industry,Country,Stock Symbol,Trailing Twelve Months (TTM) CFMS,Year-to-Date (YTD) CFMS,Latest Reported Quarter CFMS,2nd Latest Reported Quarter CFMS,3rd Latest Reported Quarter CFMS,4th Latest Reported Quarter CFMS,5th Latest Reported Quarter CFMS,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
"Full House Resorts, Inc.",Consumer Cyclical,"Gambling, Resorts & Casinos",US,FLL,59.0,60.0,64.0,68.0,67.0,57.0,51.0,59.0,53.0,70.0,59.0,45.0,45.0,43.0,43.0,43.0,32.0
American Vanguard Corporation,Basic Materials,Agricultural Inputs,US,AVD,32.0,52.0,15.0,22.0,53.0,54.0,44.0,51.0,49.0,47.0,47.0,47.0,51.0,49.0,47.0,41.0,35.0
Granite Point Mortgage Trust Inc.,Real Estate,REIT - Mortgage,US,GPMT,67.0,25.0,23.0,97.0,97.0,18.0,9.0,25.0,96.0,96.0,13.0,95.0,99.0,99.0,97.0,33.0,
Geospace Technologies Corporation,Energy,Oil & Gas Equipment & Services,US,GEOS,42.0,49.0,14.0,47.0,23.0,82.0,57.0,72.0,22.0,35.0,50.0,55.0,16.0,9.0,9.0,10.0,66.0
"Rimini Street, Inc.",Technology,Software - Application,US,RMNI,25.0,58.0,12.0,46.0,49.0,62.0,56.0,58.0,47.0,51.0,51.0,42.0,14.0,32.0,16.0,12.0,10.0
"Verastem, Inc.",Healthcare,Biotechnology,US,VSTM,8.0,25.0,23.0,7.0,29.0,1.0,24.0,25.0,3.0,2.0,12.0,4.0,5.0,19.0,18.0,17.0,15.0
"Biodesix, Inc.",Healthcare,Medical - Diagnostics & Research,US,BDSX,17.0,11.0,13.0,13.0,11.0,16.0,12.0,11.0,9.0,11.0,12.0,9.0,9.0,,,,
The Eastern Company,Industrials,Manufacturing - Tools & Accessories,US,EML,51.0,52.0,55.0,56.0,53.0,55.0,51.0,51.0,46.0,51.0,52.0,99.0,97.0,98.0,98.0,97.0,44.0
VOXX International Corporation,Technology,Consumer Electronics,US,VOXX,28.0,21.0,51.0,20.0,19.0,44.0,23.0,40.0,37.0,44.0,23.0,21.0,17.0,27.0,26.0,32.0,33.0
"Origin Materials, Inc.",Basic Materials,Chemicals,US,ORGN,11.0,98.0,5.0,7.0,7.0,12.0,8.0,98.0,24.0,23.0,25.0,22.0,,,,,
Spark I Acquisition Corp. Class A Ordinary Share,Financial Services,Shell Companies,US,SPKL,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
"Nutex Health, Inc.",Healthcare,Medical - Healthcare Information Services,US,NUTX,35.0,21.0,52.0,73.0,52.0,58.0,44.0,21.0,38.0,91.0,93.0,83.0,2.0,1.0,18.0,17.0,8.0
The Joint Corp.,Healthcare,Medical - Care Facilities,US,JYNT,35.0,52.0,19.0,27.0,54.0,54.0,52.0,51.0,49.0,57.0,57.0,51.0,43.0,18.0,11.0,8.0,10.0
scPharmaceuticals Inc.,Healthcare,Biotechnology,US,SCPH,11.0,7.0,5.0,7.0,7.0,10.0,5.0,6.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,
Barings Participation Investors,Financial Services,Asset Management,US,MPV,30.0,99.0,23.0,98.0,99.0,42.0,97.0,98.0,97.0,98.0,98.0,98.0,97.0,98.0,34.0,12.0,79.0
Silvercrest Asset Management Group Inc.,Financial Services,Asset Management,US,SAMG,63.0,71.0,67.0,72.0,75.0,35.0,74.0,70.0,75.0,68.0,68.0,63.0,65.0,71.0,64.0,68.0,66.0
Burtech Acquisition Corp.,Financial Services,Shell Companies,US,BRKH,11.0,25.0,23.0,28.0,29.0,12.0,24.0,25.0,24.0,23.0,,,,,,,
"Inozyme Pharma, Inc.",Healthcare,Biotechnology,US,INZY,4.0,25.0,23.0,28.0,29.0,5.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,,,,
The Beauty Health Company,Consumer Defensive,Household & Personal Products,US,SKIN,42.0,18.0,20.0,59.0,18.0,22.0,10.0,18.0,21.0,14.0,23.0,60.0,62.0,,,,
SK Growth Opportunities Corporation,Financial Services,Shell Companies,US,SKGR,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
"Nkarta, Inc.",Healthcare,Biotechnology,US,NKTX,7.0,25.0,23.0,28.0,29.0,9.0,24.0,25.0,24.0,23.0,25.0,1.0,19.0,,,,
"Tenaya Therapeutics, Inc.",Healthcare,Biotechnology,US,TNYA,9.0,25.0,23.0,28.0,29.0,11.0,24.0,25.0,24.0,23.0,25.0,22.0,,,,,
Strattec Security Corporation,Consumer Cyclical,Auto - Parts,US,STRT,42.0,50.0,46.0,53.0,46.0,42.0,45.0,42.0,42.0,50.0,38.0,40.0,40.0,37.0,37.0,43.0,43.0
"Kingstone Companies, Inc.",Financial Services,Insurance - Property & Casualty,US,KINS,100.0,25.0,99.0,41.0,23.0,25.0,18.0,25.0,42.0,21.0,34.0,18.0,36.0,57.0,60.0,59.0,58.0
Galectin Therapeutics Inc.,Healthcare,Biotechnology,US,GALT,1.0,25.0,23.0,28.0,29.0,2.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"Greenwich LifeSciences, Inc.",Healthcare,Biotechnology,US,GLSI,1.0,25.0,23.0,28.0,29.0,1.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,,,
Ascot Resources Ltd.,Basic Materials,Industrial Materials,CA,AOT.TO,83.0,25.0,40.0,99.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
The E.W. Scripps Company,Communication Services,Broadcasting,US,SSP,45.0,15.0,74.0,66.0,64.0,68.0,63.0,15.0,69.0,69.0,70.0,56.0,56.0,44.0,61.0,30.0,40.0
Eupraxia Pharmaceuticals Inc.,Healthcare,Biotechnology,CA,EPRX.TO,7.0,25.0,23.0,28.0,29.0,10.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,,,
DIRTT Environmental Solutions Ltd.,Industrials,Engineering & Construction,CA,DRT.TO,62.0,25.0,72.0,51.0,48.0,52.0,48.0,25.0,17.0,14.0,22.0,32.0,54.0,32.0,45.0,48.0,39.0
Clarus Corporation,Consumer Cyclical,Leisure,US,CLAR,23.0,41.0,22.0,19.0,41.0,8.0,47.0,40.0,41.0,43.0,38.0,38.0,33.0,18.0,15.0,15.0,13.0
A2Z Smart Technologies Corp.,Industrials,Aerospace & Defense,CA,AZ,13.0,8.0,7.0,7.0,7.0,9.0,6.0,8.0,8.0,6.0,7.0,13.0,15.0,13.0,,,
Atomera Incorporated,Technology,Semiconductors,US,ATOM,5.0,3.0,1.0,1.0,1.0,6.0,24.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,18.0,17.0,15.0
"Checkpoint Therapeutics, Inc.",Healthcare,Biotechnology,US,CKPT,1.0,1.0,23.0,1.0,29.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,
Alchemy Investments Acquisition Corp 1,Financial Services,Shell Companies,US,ALCY,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
"Hanover Bancorp, Inc.",Financial Services,Banks - Regional,US,HNVR,53.0,25.0,82.0,26.0,28.0,35.0,49.0,25.0,100.0,77.0,74.0,20.0,17.0,17.0,18.0,,
Genasys Inc.,Technology,"Hardware, Equipment & Parts",US,GNSS,16.0,17.0,11.0,9.0,8.0,18.0,19.0,17.0,64.0,36.0,58.0,45.0,16.0,16.0,14.0,39.0,52.0
United Security Bancshares,Financial Services,Banks - Regional,US,UBFO,45.0,93.0,84.0,25.0,27.0,41.0,87.0,92.0,88.0,79.0,84.0,91.0,90.0,87.0,85.0,85.0,85.0
"Peoples Bancorp of North Carolina, Inc.",Financial Services,Banks - Regional,US,PEBK,54.0,25.0,82.0,26.0,16.0,40.0,77.0,25.0,100.0,81.0,76.0,80.0,80.0,81.0,82.0,85.0,86.0
LifeVantage Corporation,Consumer Defensive,Packaged Foods,US,LFVN,39.0,45.0,48.0,50.0,48.0,27.0,39.0,42.0,37.0,44.0,43.0,36.0,34.0,29.0,34.0,36.0,42.0
"KORU Medical Systems, Inc.",Healthcare,Medical - Instruments & Supplies,US,KRMD,21.0,14.0,16.0,18.0,15.0,18.0,16.0,14.0,14.0,15.0,62.0,78.0,62.0,46.0,15.0,47.0,48.0
"Information Services Group, Inc.",Technology,Information Technology Services,US,III,36.0,51.0,52.0,53.0,44.0,25.0,52.0,50.0,52.0,50.0,43.0,43.0,39.0,40.0,28.0,38.0,40.0
"RCM Technologies, Inc.",Industrials,Conglomerates,US,RCMT,49.0,54.0,48.0,53.0,53.0,57.0,46.0,54.0,48.0,37.0,46.0,36.0,35.0,38.0,31.0,32.0,32.0
Nevro Corp.,Healthcare,Medical - Devices,US,NVRO,24.0,17.0,20.0,19.0,14.0,22.0,16.0,17.0,13.0,17.0,17.0,13.0,14.0,14.0,13.0,7.0,6.0
Meridian Corporation,Financial Services,Banks - Regional,US,MRBK,45.0,25.0,71.0,18.0,51.0,35.0,67.0,25.0,81.0,71.0,71.0,68.0,78.0,64.0,67.0,70.0,15.0
EVe Mobility Acquisition Corp,Financial Services,Shell Companies,US,EVE,30.0,25.0,23.0,28.0,29.0,28.0,24.0,,24.0,23.0,,,,,,,
"2seventy bio, Inc.",Healthcare,Biotechnology,US,TSVT,10.0,8.0,9.0,7.0,6.0,7.0,6.0,8.0,7.0,5.0,12.0,4.0,5.0,,,,
"Lakeland Industries, Inc.",Consumer Cyclical,Apparel - Manufacturers,US,LAKE,36.0,54.0,23.0,26.0,52.0,21.0,52.0,45.0,55.0,71.0,45.0,35.0,44.0,42.0,47.0,29.0,24.0
"First Guaranty Bancshares, Inc.",Financial Services,Banks - Regional,US,FGBI,33.0,25.0,51.0,25.0,27.0,36.0,50.0,25.0,100.0,80.0,77.0,75.0,92.0,91.0,91.0,90.0,89.0
InPlay Oil Corp.,Energy,Oil & Gas Exploration & Production,CA,IPO.TO,92.0,93.0,85.0,94.0,91.0,91.0,89.0,92.0,89.0,87.0,72.0,86.0,74.0,74.0,53.0,69.0,83.0
"Instil Bio, Inc.",Healthcare,Biotechnology,US,TIL,8.0,25.0,23.0,28.0,29.0,11.0,24.0,25.0,24.0,23.0,1.0,22.0,,,,,
"FuelCell Energy, Inc.",Industrials,Electrical Equipment & Parts,US,FCEL,13.0,12.0,9.0,8.0,8.0,12.0,9.0,12.0,10.0,10.0,12.0,8.0,10.0,10.0,10.0,12.0,10.0
"Heron Therapeutics, Inc.",Healthcare,Biotechnology,US,HRTX,22.0,10.0,18.0,16.0,17.0,18.0,10.0,10.0,9.0,7.0,6.0,8.0,6.0,4.0,1.0,17.0,15.0
Fennec Pharmaceuticals Inc.,Healthcare,Biotechnology,US,FRX.TO,45.0,12.0,10.0,11.0,93.0,19.0,17.0,12.0,3.0,23.0,1.0,22.0,20.0,19.0,18.0,17.0,15.0
True North Commercial Real Estate Investment Trust,Real Estate,REIT - Office,CA,TNT-UN.TO,41.0,21.0,60.0,42.0,90.0,89.0,90.0,21.0,88.0,88.0,93.0,86.0,89.0,84.0,79.0,91.0,85.0
"Fulcrum Therapeutics, Inc.",Healthcare,Biotechnology,US,FULC,19.0,2.0,23.0,95.0,29.0,3.0,2.0,2.0,3.0,5.0,3.0,22.0,20.0,19.0,,,
Ames National Corporation,Financial Services,Banks - Regional,US,ATLO,42.0,25.0,55.0,40.0,25.0,36.0,75.0,25.0,88.0,86.0,83.0,84.0,90.0,91.0,91.0,90.0,91.0
"Chain Bridge Bancorp, Inc.",Financial Services,Banks - Regional,US,CBNA,,,,,,,,,,,,,,,,,
Dividend 15 Split Corp. II,Financial Services,Asset Management,CA,DF.TO,99.0,99.0,99.0,90.0,8.0,13.0,,99.0,96.0,99.0,99.0,99.0,100.0,92.0,94.0,99.0,89.0
Kopin Corporation,Technology,"Hardware, Equipment & Parts",US,KOPN,30.0,13.0,23.0,12.0,10.0,13.0,15.0,13.0,13.0,15.0,19.0,9.0,7.0,7.0,6.0,7.0,6.0
"Twin Disc, Incorporated",Industrials,Industrial - Machinery,US,TWIN,44.0,54.0,40.0,52.0,52.0,49.0,39.0,54.0,47.0,35.0,35.0,46.0,46.0,28.0,15.0,45.0,36.0
Yellow Pages Limited,Communication Services,Publishing,CA,Y.TO,79.0,82.0,75.0,79.0,81.0,81.0,82.0,82.0,78.0,78.0,85.0,82.0,75.0,67.0,72.0,74.0,77.0
Portman Ridge Finance Corporation,Financial Services,Asset Management,US,PTMN,96.0,94.0,23.0,70.0,96.0,99.0,97.0,94.0,96.0,95.0,97.0,2.0,4.0,92.0,98.0,11.0,98.0
American Lithium Corp.,Basic Materials,Industrial Materials,CA,AMLI,2.0,25.0,23.0,28.0,2.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"Citizens Community Bancorp, Inc.",Financial Services,Banks - Regional,US,CZWI,76.0,85.0,83.0,25.0,25.0,41.0,22.0,85.0,90.0,84.0,75.0,72.0,100.0,80.0,82.0,84.0,77.0
ESH Acquisition Corp.,Financial Services,Shell Companies,US,ESHA,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
BankFinancial Corporation,Financial Services,Banks - Regional,US,BFIN,64.0,25.0,67.0,26.0,28.0,26.0,66.0,25.0,77.0,68.0,72.0,73.0,89.0,85.0,80.0,82.0,73.0
"Rocky Brands, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,US,RCKY,51.0,56.0,54.0,49.0,54.0,61.0,52.0,55.0,43.0,43.0,50.0,44.0,39.0,33.0,26.0,29.0,31.0
Martin Midstream Partners L.P.,Energy,Oil & Gas Midstream,US,MMLP,77.0,63.0,60.0,67.0,67.0,64.0,23.0,62.0,49.0,53.0,59.0,56.0,50.0,56.0,68.0,59.0,39.0
Modiv Inc.,Real Estate,REIT - Diversified,US,MDV,97.0,91.0,95.0,96.0,96.0,96.0,46.0,91.0,89.0,87.0,92.0,90.0,28.0,26.0,26.0,17.0,
"Townsquare Media, Inc.",Communication Services,Advertising Agencies,US,TSQ,37.0,42.0,65.0,63.0,63.0,70.0,71.0,41.0,69.0,69.0,62.0,68.0,65.0,60.0,61.0,63.0,52.0
"Mammoth Energy Services, Inc.",Industrials,Conglomerates,US,TUSK,15.0,75.0,15.0,7.0,17.0,25.0,69.0,74.0,68.0,17.0,61.0,51.0,73.0,66.0,59.0,58.0,58.0
"Westwood Holdings Group, Inc.",Financial Services,Financial - Capital Markets,US,WHG,53.0,54.0,56.0,52.0,48.0,72.0,67.0,53.0,63.0,35.0,55.0,43.0,70.0,75.0,73.0,76.0,78.0
"Citi Trends, Inc.",Consumer Cyclical,Apparel - Retail,US,CTRN,29.0,41.0,17.0,25.0,46.0,27.0,23.0,44.0,48.0,42.0,41.0,40.0,36.0,34.0,35.0,31.0,27.0
Hennessy Capital Investment Corp. VI,Financial Services,Shell Companies,US,HCVI,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
Anaergia Inc.,Industrials,Waste Management,CA,ANRG.TO,16.0,9.0,12.0,13.0,13.0,17.0,12.0,9.0,20.0,19.0,22.0,15.0,14.0,,,,
Blink Charging Co.,Industrials,Engineering & Construction,US,BLNK,14.0,11.0,5.0,12.0,13.0,16.0,6.0,11.0,9.0,7.0,6.0,5.0,5.0,5.0,6.0,5.0,3.0
"CB Financial Services, Inc.",Financial Services,Banks - Regional,US,CBFV,89.0,25.0,82.0,23.0,42.0,44.0,76.0,25.0,100.0,78.0,18.0,80.0,79.0,82.0,85.0,86.0,79.0
"Digital Turbine, Inc.",Technology,Software - Application,US,APPS,41.0,55.0,43.0,47.0,43.0,50.0,51.0,55.0,52.0,68.0,62.0,35.0,17.0,13.0,12.0,7.0,8.0
ThredUp Inc.,Consumer Cyclical,Specialty Retail,US,TDUP,22.0,18.0,15.0,18.0,19.0,21.0,16.0,18.0,16.0,16.0,16.0,15.0,12.0,,,,
Elutia Inc.,Healthcare,Biotechnology,US,ELUT,11.0,9.0,92.0,5.0,10.0,13.0,13.0,9.0,10.0,13.0,16.0,16.0,14.0,,,,
Universal Electronics Inc.,Technology,Consumer Electronics,US,UEIC,34.0,25.0,43.0,41.0,27.0,41.0,24.0,25.0,43.0,47.0,49.0,40.0,19.0,39.0,39.0,40.0,43.0
DMC Global Inc.,Energy,Oil & Gas Equipment & Services,US,BOOM,23.0,61.0,9.0,60.0,54.0,58.0,51.0,61.0,53.0,39.0,42.0,68.0,58.0,43.0,32.0,25.0,49.0
Cartesian Growth Corporation II,Financial Services,Shell Companies,US,RENE,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,,,,,,,
"Gossamer Bio, Inc.",Healthcare,Biotechnology,US,GOSS,17.0,25.0,6.0,92.0,29.0,7.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,,
"Destination XL Group, Inc.",Consumer Cyclical,Apparel - Retail,US,DXLG,41.0,56.0,38.0,46.0,50.0,51.0,35.0,61.0,58.0,19.0,41.0,39.0,32.0,37.0,33.0,29.0,25.0
"BNY Mellon Municipal Income, Inc.",Financial Services,Asset Management - Income,US,DMF,99.0,25.0,99.0,5.0,99.0,5.0,5.0,99.0,97.0,99.0,98.0,99.0,100.0,99.0,98.0,97.0,98.0
"Atossa Therapeutics, Inc.",Healthcare,Biotechnology,US,ATOS,1.0,25.0,23.0,28.0,29.0,1.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,0.0,1.0
Zevia PBC,Consumer Defensive,Beverages - Non-Alcoholic,US,ZVIA,22.0,17.0,19.0,17.0,16.0,18.0,15.0,17.0,15.0,11.0,22.0,18.0,,,,,
Alithya Group Inc.,Technology,Information Technology Services,CA,ALYA.TO,42.0,46.0,47.0,46.0,51.0,47.0,40.0,45.0,38.0,34.0,36.0,32.0,29.0,31.0,27.0,,
"AMMO, Inc.",Industrials,Aerospace & Defense,US,POWW,26.0,41.0,16.0,22.0,67.0,20.0,51.0,50.0,65.0,35.0,11.0,6.0,5.0,19.0,18.0,17.0,15.0
Star Holdings,Real Estate,Real Estate - Services,US,STHO,20.0,8.0,51.0,16.0,14.0,22.0,61.0,8.0,24.0,85.0,,,,,,,
"Achieve Life Sciences, Inc.",Healthcare,Biotechnology,CA,ACHV,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,5.0,7.0,6.0
"Vera Bradley, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,US,VRA,42.0,54.0,51.0,20.0,49.0,58.0,61.0,41.0,50.0,52.0,56.0,49.0,40.0,43.0,52.0,56.0,62.0
"Gaia, Inc.",Communication Services,Entertainment,US,GAIA,58.0,64.0,61.0,58.0,66.0,60.0,65.0,63.0,24.0,37.0,21.0,12.0,9.0,8.0,8.0,26.0,13.0
"Richmond Mutual Bancorporation, Inc.",Financial Services,Banks - Regional,US,RMBI,51.0,25.0,58.0,23.0,17.0,37.0,72.0,25.0,89.0,77.0,81.0,11.0,85.0,83.0,,,
ArrowMark Financial Corp.,Financial Services,Asset Management,US,BANX,30.0,98.0,23.0,28.0,29.0,28.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,94.0
Franklin Financial Services Corporation,Financial Services,Banks - Regional,US,FRAF,49.0,25.0,75.0,17.0,17.0,39.0,73.0,25.0,78.0,81.0,73.0,81.0,65.0,61.0,72.0,79.0,78.0
"ShotSpotter, Inc.",Technology,Software - Application,US,SSTI,37.0,55.0,20.0,50.0,41.0,55.0,21.0,55.0,19.0,20.0,37.0,59.0,33.0,50.0,13.0,10.0,
"Southland Holdings, Inc.",Industrials,Engineering & Construction,US,SLND,24.0,43.0,13.0,15.0,45.0,39.0,42.0,42.0,50.0,45.0,47.0,42.0,,,,,
"Hurco Companies, Inc.",Industrials,Industrial - Machinery,US,HURC,30.0,46.0,20.0,19.0,26.0,48.0,37.0,45.0,39.0,39.0,22.0,45.0,47.0,40.0,39.0,44.0,41.0
"Currency Exchange International, Corp.",Financial Services,Financial - Capital Markets,US,CXI.TO,74.0,75.0,77.0,72.0,60.0,77.0,74.0,75.0,73.0,56.0,17.0,57.0,64.0,67.0,69.0,71.0,73.0
CoreCard Corporation,Technology,Software - Application,US,CCRD,64.0,73.0,72.0,63.0,59.0,41.0,51.0,72.0,74.0,69.0,81.0,83.0,73.0,10.0,26.0,7.0,13.0
eGain Corporation,Technology,Software - Application,US,EGAN,45.0,62.0,40.0,47.0,50.0,57.0,43.0,41.0,22.0,47.0,51.0,44.0,18.0,15.0,14.0,12.0,12.0
"ARC Document Solutions, Inc.",Industrials,Specialty Business Services,US,ARC,48.0,57.0,48.0,58.0,57.0,45.0,56.0,57.0,55.0,56.0,59.0,52.0,51.0,50.0,54.0,57.0,53.0
"Desktop Metal, Inc.",Technology,Computer Hardware,US,DM,13.0,9.0,10.0,6.0,11.0,17.0,12.0,8.0,11.0,9.0,5.0,21.0,1.0,,,,
"eHealth, Inc.",Financial Services,Insurance - Brokers,US,EHTH,29.0,24.0,11.0,13.0,19.0,76.0,11.0,24.0,19.0,23.0,53.0,73.0,55.0,17.0,17.0,31.0,15.0
Dundee Corporation,Consumer Defensive,Agricultural Farm Products,CA,DC-A.TO,30.0,6.0,99.0,6.0,5.0,98.0,9.0,6.0,9.0,12.0,11.0,9.0,9.0,9.0,10.0,11.0,26.0
Mega Uranium Ltd.,Energy,Uranium,CA,MGA.TO,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"Sensus Healthcare, Inc.",Healthcare,Medical - Devices,US,SRTS,80.0,41.0,64.0,73.0,79.0,87.0,13.0,40.0,77.0,57.0,10.0,18.0,16.0,13.0,16.0,25.0,7.0
Xtract One Technologies Inc.,Technology,Software - Application,CA,XTRA.TO,16.0,12.0,13.0,12.0,9.0,14.0,8.0,7.0,99.0,4.0,3.0,22.0,20.0,19.0,18.0,17.0,15.0
"B. Riley Financial, Inc.",Financial Services,Financial - Conglomerates,US,RILY,36.0,49.0,21.0,18.0,59.0,75.0,67.0,48.0,44.0,82.0,87.0,74.0,60.0,57.0,73.0,62.0,12.0
"Bridger Aerospace Group Holdings, Inc. Common Stock",Industrials,Security & Protection Services,US,BAER,42.0,12.0,95.0,15.0,7.0,4.0,86.0,12.0,15.0,68.0,12.0,,,,,,
First Mining Gold Corp.,Basic Materials,Gold,CA,FF.TO,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"B. Riley Financial, Inc. - 6.37",Financial Services,Financial - Conglomerates,US,RILYM,36.0,41.0,19.0,17.0,23.0,78.0,66.0,41.0,20.0,82.0,86.0,74.0,28.0,26.0,26.0,63.0,28.0
"Taylor Devices, Inc.",Industrials,Industrial - Machinery,US,TAYD,77.0,77.0,77.0,75.0,79.0,75.0,71.0,72.0,53.0,21.0,61.0,52.0,38.0,54.0,60.0,49.0,45.0
Quest Resource Holding Corporation,Industrials,Waste Management,US,QRHC,38.0,46.0,40.0,48.0,48.0,43.0,40.0,45.0,38.0,39.0,38.0,33.0,29.0,18.0,16.0,16.0,15.0
Americas Gold and Silver Corporation,Basic Materials,Industrial Materials,CA,USA.TO,22.0,18.0,14.0,75.0,14.0,49.0,16.0,19.0,21.0,8.0,10.0,15.0,38.0,38.0,38.0,12.0,99.0
Israel Acquisitions Corp,Financial Services,Shell Companies,US,ISRL,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,89.0,89.0,81.0,13.0,71.0,48.0,83.0
Bridgemarq Real Estate Services Inc.,Real Estate,Real Estate - Services,CA,BRE.TO,40.0,90.0,22.0,51.0,78.0,80.0,91.0,90.0,88.0,91.0,93.0,93.0,94.0,96.0,95.0,95.0,95.0
Western Forest Products Inc.,Basic Materials,"Paper, Lumber & Forest Products",CA,WEF.TO,29.0,23.0,20.0,43.0,26.0,26.0,21.0,23.0,47.0,65.0,54.0,21.0,49.0,51.0,49.0,43.0,42.0
"1stdibs.Com, Inc.",Consumer Cyclical,Specialty Retail,US,DIBS,20.0,16.0,13.0,15.0,15.0,19.0,19.0,16.0,17.0,18.0,23.0,13.0,12.0,,,,
"Complete Solaria, Inc.",Energy,Solar,US,CSLR,11.0,10.0,3.0,6.0,10.0,13.0,12.0,10.0,15.0,19.0,18.0,,,,,,
"Qurate Retail, Inc.",Consumer Cyclical,Specialty Retail,US,QRTEA,44.0,53.0,50.0,57.0,56.0,54.0,53.0,52.0,54.0,55.0,59.0,54.0,52.0,65.0,61.0,62.0,60.0
"Puma Biotechnology, Inc.",Healthcare,Biotechnology,US,PBYI,69.0,72.0,81.0,41.0,41.0,75.0,70.0,71.0,55.0,34.0,18.0,16.0,10.0,3.0,18.0,17.0,15.0
Sierra Metals Inc.,Basic Materials,Industrial Materials,CA,SMT.TO,75.0,73.0,80.0,72.0,78.0,71.0,57.0,72.0,35.0,75.0,84.0,74.0,79.0,79.0,72.0,66.0,81.0
Spectral Medical Inc.,Healthcare,Medical - Diagnostics & Research,CA,EDT.TO,7.0,4.0,3.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,5.0,7.0,11.0,8.0,6.0,5.0,4.0
Quipt Home Medical Corp.,Healthcare,Medical - Devices,US,QIPT.TO,76.0,71.0,68.0,81.0,73.0,76.0,74.0,71.0,73.0,64.0,74.0,67.0,63.0,67.0,47.0,46.0,44.0
Haivision Systems Inc.,Technology,Software - Infrastructure,CA,HAI.TO,57.0,52.0,55.0,59.0,62.0,61.0,52.0,51.0,38.0,21.0,54.0,45.0,39.0,38.0,,,
Kolibri Global Energy Inc. Common stock,Energy,Oil & Gas Exploration & Production,US,KGEI,98.0,97.0,95.0,96.0,93.0,97.0,92.0,97.0,94.0,87.0,79.0,91.0,91.0,86.0,67.0,,
PepGen Inc.,Healthcare,Biotechnology,US,PEPG,4.0,25.0,23.0,28.0,29.0,5.0,24.0,25.0,24.0,23.0,25.0,22.0,,,,,
Nouveau Monde Graphite Inc.,Basic Materials,Industrial Materials,CA,NMG,30.0,25.0,23.0,28.0,29.0,28.0,24.0,25.0,24.0,23.0,25.0,22.0,20.0,19.0,18.0,17.0,15.0
"Union Bankshares, Inc.",Financial Services,Banks - Regional,US,UNB,45.0,81.0,56.0,18.0,17.0,46.0,72.0,80.0,84.0,78.0,83.0,80.0,76.0,82.0,81.0,82.0,81.0
"Seer, Inc.",Healthcare,Biotechnology,US,SEER,9.0,5.0,4.0,4.0,4.0,8.0,4.0,5.0,5.0,3.0,2.0,0.0,20.0,,,,
PHX Minerals Inc.,Energy,Oil & Gas Exploration & Production,US,PHX,93.0,96.0,90.0,90.0,85.0,97.0,91.0,96.0,87.0,45.0,72.0,90.0,85.0,88.0,84.0,92.0,94.0
Gear Energy Ltd.,Energy,Oil & Gas Exploration & Production,CA,GXE.TO,91.0,89.0,89.0,93.0,91.0,87.0,90.0,89.0,87.0,89.0,77.0,89.0,82.0,83.0,77.0,73.0,84.0
"MainStreet Bancshares, Inc.",Financial Services,Banks - Regional,US,MNSB,53.0,25.0,23.0,24.0,26.0,26.0,85.0,25.0,92.0,88.0,86.0,86.0,94.0,89.0,86.0,80.0,82.0
"Acumen Pharmaceuticals, Inc.",Healthcare,Biotechnology,US,ABOS,2.0,25.0,23.0,28.0,29.0,3.0,24.0,25.0,24.0,23.0,4.0,5.0,,,,,
